state,phi_intergranular,phi_ic,phi_total,delta_lambda_percent
oil,0.22781513,0.00067227,0.22848739,-3.16145552
oil,0.22966387,0.00067227,0.23033613,-3.15582379
oil,0.23151261,0.00067227,0.23218487,-3.15021138
oil,0.23336134,0.00067227,0.23403361,-3.14461818
oil,0.23521008,0.00067227,0.23588235,-3.13904408
oil,0.23705882,0.00067227,0.23773109,-3.13348899
oil,0.23890756,0.00067227,0.23957983,-3.12795279
oil,0.24075630,0.00067227,0.24142857,-3.12243540
oil,0.24260504,0.00067227,0.24327731,-3.11693671
oil,0.24445378,0.00067227,0.24512605,-3.11145662
oil,0.24630252,0.00067227,0.24697479,-3.10599504
oil,0.24815126,0.00067227,0.24882353,-3.10055185
oil,0.25000000,0.00067227,0.25067227,-3.09512697
oil,0.03000000,0.00075630,0.03075630,-4.36847180
oil,0.03184874,0.00075630,0.03260504,-4.35901165
oil,0.03369748,0.00075630,0.03445378,-4.34959176
oil,0.03554622,0.00075630,0.03630252,-4.34021185
oil,0.03739496,0.00075630,0.03815126,-4.33087167
oil,0.03924370,0.00075630,0.04000000,-4.32157097
oil,0.04109244,0.00075630,0.04184874,-4.31230949
oil,0.04294118,0.00075630,0.04369748,-4.30308699
oil,0.04478992,0.00075630,0.04554622,-4.29390320
oil,0.04663866,0.00075630,0.04739496,-4.28475789
oil,0.04848739,0.00075630,0.04924370,-4.27565081
oil,0.05033613,0.00075630,0.05109244,-4.26658172
oil,0.05218487,0.00075630,0.05294118,-4.25755037
oil,0.05403361,0.00075630,0.05478992,-4.24855654
oil,0.05588235,0.00075630,0.05663866,-4.23959998
oil,0.05773109,0.00075630,0.05848739,-4.23068045
oil,0.05957983,0.00075630,0.06033613,-4.22179773
oil,0.06142857,0.00075630,0.06218487,-4.21295158
oil,0.06327731,0.00075630,0.06403361,-4.20414177
oil,0.06512605,0.00075630,0.06588235,-4.19536809
oil,0.06697479,0.00075630,0.06773109,-4.18663029
oil,0.06882353,0.00075630,0.06957983,-4.17792817
oil,0.07067227,0.00075630,0.07142857,-4.16926149
oil,0.07252101,0.00075630,0.07327731,-4.16063004
oil,0.07436975,0.00075630,0.07512605,-4.15203360
oil,0.07621849,0.00075630,0.07697479,-4.14347195
oil,0.07806723,0.00075630,0.07882353,-4.13494488
oil,0.07991597,0.00075630,0.08067227,-4.12645218
oil,0.08176471,0.00075630,0.08252101,-4.11799364
oil,0.08361345,0.00075630,0.08436975,-4.10956903
oil,0.08546218,0.00075630,0.08621849,-4.10117817
oil,0.08731092,0.00075630,0.08806723,-4.09282084
oil,0.08915966,0.00075630,0.08991597,-4.08449684
oil,0.09100840,0.00075630,0.09176471,-4.07620596
oil,0.09285714,0.00075630,0.09361345,-4.06794801
oil,0.09470588,0.00075630,0.09546218,-4.05972278
oil,0.09655462,0.00075630,0.09731092,-4.05153008
oil,0.09840336,0.00075630,0.09915966,-4.04336970
oil,0.10025210,0.00075630,0.10100840,-4.03524147
oil,0.10210084,0.00075630,0.10285714,-4.02714517
oil,0.10394958,0.00075630,0.10470588,-4.01908063
oil,0.10579832,0.00075630,0.10655462,-4.01104765
oil,0.10764706,0.00075630,0.10840336,-4.00304603
oil,0.10949580,0.00075630,0.11025210,-3.99507561
oil,0.11134454,0.00075630,0.11210084,-3.98713618
oil,0.11319328,0.00075630,0.11394958,-3.97922756
oil,0.11504202,0.00075630,0.11579832,-3.97134958
oil,0.11689076,0.00075630,0.11764706,-3.96350204
oil,0.11873950,0.00075630,0.11949580,-3.95568478
oil,0.12058824,0.00075630,0.12134454,-3.94789760
oil,0.12243697,0.00075630,0.12319328,-3.94014034
oil,0.12428571,0.00075630,0.12504202,-3.93241282
oil,0.12613445,0.00075630,0.12689076,-3.92471486
oil,0.12798319,0.00075630,0.12873950,-3.91704628
oil,0.12983193,0.00075630,0.13058824,-3.90940693
oil,0.13168067,0.00075630,0.13243697,-3.90179662
oil,0.13352941,0.00075630,0.13428571,-3.89421519
oil,0.13537815,0.00075630,0.13613445,-3.88666246
oil,0.13722689,0.00075630,0.13798319,-3.87913828
oil,0.13907563,0.00075630,0.13983193,-3.87164247
oil,0.14092437,0.00075630,0.14168067,-3.86417488
oil,0.14277311,0.00075630,0.14352941,-3.85673534
oil,0.14462185,0.00075630,0.14537815,-3.84932368
oil,0.14647059,0.00075630,0.14722689,-3.84193975
oil,0.14831933,0.00075630,0.14907563,-3.83458338
oil,0.15016807,0.00075630,0.15092437,-3.82725442
oil,0.15201681,0.00075630,0.15277311,-3.81995272
oil,0.15386555,0.00075630,0.15462185,-3.81267811
oil,0.15571429,0.00075630,0.15647059,-3.80543044
oil,0.15756303,0.00075630,0.15831933,-3.79820956
oil,0.15941176,0.00075630,0.16016807,-3.79101531
oil,0.16126050,0.00075630,0.16201681,-3.78384754
oil,0.16310924,0.00075630,0.16386555,-3.77670611
oil,0.16495798,0.00075630,0.16571429,-3.76959085
oil,0.16680672,0.00075630,0.16756303,-3.76250164
oil,0.16865546,0.00075630,0.16941176,-3.75543831
oil,0.17050420,0.00075630,0.17126050,-3.74840073
oil,0.17235294,0.00075630,0.17310924,-3.74138874
oil,0.17420168,0.00075630,0.17495798,-3.73440220
oil,0.17605042,0.00075630,0.17680672,-3.72744098
oil,0.17789916,0.00075630,0.17865546,-3.72050492
oil,0.17974790,0.00075630,0.18050420,-3.71359389
oil,0.18159664,0.00075630,0.18235294,-3.70670775
oil,0.18344538,0.00075630,0.18420168,-3.69984636
oil,0.18529412,0.00075630,0.18605042,-3.69300957
oil,0.18714286,0.00075630,0.18789916,-3.68619727
oil,0.18899160,0.00075630,0.18974790,-3.67940930
oil,0.19084034,0.00075630,0.19159664,-3.67264554
oil,0.19268908,0.00075630,0.19344538,-3.66590584
oil,0.19453782,0.00075630,0.19529412,-3.65919009
oil,0.19638655,0.00075630,0.19714286,-3.65249813
oil,0.19823529,0.00075630,0.19899160,-3.64582985
oil,0.20008403,0.00075630,0.20084034,-3.63918512
oil,0.20193277,0.00075630,0.20268908,-3.63256380
oil,0.20378151,0.00075630,0.20453782,-3.62596576
oil,0.20563025,0.00075630,0.20638655,-3.61939089
oil,0.20747899,0.00075630,0.20823529,-3.61283904
oil,0.20932773,0.00075630,0.21008403,-3.60631010
oil,0.21117647,0.00075630,0.21193277,-3.59980394
oil,0.21302521,0.00075630,0.21378151,-3.59332044
oil,0.21487395,0.00075630,0.21563025,-3.58685948
oil,0.21672269,0.00075630,0.21747899,-3.58042092
oil,0.21857143,0.00075630,0.21932773,-3.57400466
oil,0.22042017,0.00075630,0.22117647,-3.56761056
oil,0.22226891,0.00075630,0.22302521,-3.56123852
oil,0.22411765,0.00075630,0.22487395,-3.55488841
oil,0.22596639,0.00075630,0.22672269,-3.54856010
oil,0.22781513,0.00075630,0.22857143,-3.54225350
oil,0.22966387,0.00075630,0.23042017,-3.53596847
oil,0.23151261,0.00075630,0.23226891,-3.52970491
oil,0.23336134,0.00075630,0.23411765,-3.52346269
oil,0.23521008,0.00075630,0.23596639,-3.51724171
oil,0.23705882,0.00075630,0.23781513,-3.51104185
oil,0.23890756,0.00075630,0.23966387,-3.50486300
oil,0.24075630,0.00075630,0.24151261,-3.49870504
oil,0.24260504,0.00075630,0.24336134,-3.49256786
oil,0.24445378,0.00075630,0.24521008,-3.48645136
oil,0.24630252,0.00075630,0.24705882,-3.48035543
oil,0.24815126,0.00075630,0.24890756,-3.47427995
oil,0.25000000,0.00075630,0.25075630,-3.46822481
oil,0.03000000,0.00084034,0.03084034,-4.82983081
oil,0.03184874,0.00084034,0.03268908,-4.81942277
oil,0.03369748,0.00084034,0.03453782,-4.80905879
oil,0.03554622,0.00084034,0.03638655,-4.79873859
oil,0.03739496,0.00084034,0.03823529,-4.78846188
oil,0.03924370,0.00084034,0.04008403,-4.77822838
oil,0.04109244,0.00084034,0.04193277,-4.76803784
oil,0.04294118,0.00084034,0.04378151,-4.75788995
oil,0.04478992,0.00084034,0.04563025,-4.74778447
oil,0.04663866,0.00084034,0.04747899,-4.73772111
oil,0.04848739,0.00084034,0.04932773,-4.72769962
oil,0.05033613,0.00084034,0.05117647,-4.71771972
oil,0.05218487,0.00084034,0.05302521,-4.70778116
oil,0.05403361,0.00084034,0.05487395,-4.69788367
oil,0.05588235,0.00084034,0.05672269,-4.68802699
oil,0.05773109,0.00084034,0.05857143,-4.67821088
oil,0.05957983,0.00084034,0.06042017,-4.66843508
oil,0.06142857,0.00084034,0.06226891,-4.65869933
oil,0.06327731,0.00084034,0.06411765,-4.64900338
oil,0.06512605,0.00084034,0.06596639,-4.63934700
oil,0.06697479,0.00084034,0.06781513,-4.62972992
oil,0.06882353,0.00084034,0.06966387,-4.62015192
oil,0.07067227,0.00084034,0.07151261,-4.61061274
oil,0.07252101,0.00084034,0.07336134,-4.60111215
oil,0.07436975,0.00084034,0.07521008,-4.59164991
oil,0.07621849,0.00084034,0.07705882,-4.58222579
oil,0.07806723,0.00084034,0.07890756,-4.57283954
oil,0.07991597,0.00084034,0.08075630,-4.56349095
oil,0.08176471,0.00084034,0.08260504,-4.55417977
oil,0.08361345,0.00084034,0.08445378,-4.54490578
oil,0.08546218,0.00084034,0.08630252,-4.53566876
oil,0.08731092,0.00084034,0.08815126,-4.52646848
oil,0.08915966,0.00084034,0.09000000,-4.51730471
oil,0.09100840,0.00084034,0.09184874,-4.50817724
oil,0.09285714,0.00084034,0.09369748,-4.49908584
oil,0.09470588,0.00084034,0.09554622,-4.49003030
oil,0.09655462,0.00084034,0.09739496,-4.48101040
oil,0.09840336,0.00084034,0.09924370,-4.47202593
oil,0.10025210,0.00084034,0.10109244,-4.46307668
oil,0.10210084,0.00084034,0.10294118,-4.45416243
oil,0.10394958,0.00084034,0.10478992,-4.44528298
oil,0.10579832,0.00084034,0.10663866,-4.43643811
oil,0.10764706,0.00084034,0.10848739,-4.42762763
oil,0.10949580,0.00084034,0.11033613,-4.41885132
oil,0.11134454,0.00084034,0.11218487,-4.41010899
oil,0.11319328,0.00084034,0.11403361,-4.40140043
oil,0.11504202,0.00084034,0.11588235,-4.39272545
oil,0.11689076,0.00084034,0.11773109,-4.38408384
oil,0.11873950,0.00084034,0.11957983,-4.37547541
oil,0.12058824,0.00084034,0.12142857,-4.36689997
oil,0.12243697,0.00084034,0.12327731,-4.35835731
oil,0.12428571,0.00084034,0.12512605,-4.34984726
oil,0.12613445,0.00084034,0.12697479,-4.34136961
oil,0.12798319,0.00084034,0.12882353,-4.33292418
oil,0.12983193,0.00084034,0.13067227,-4.32451078
oil,0.13168067,0.00084034,0.13252101,-4.31612922
oil,0.13352941,0.00084034,0.13436975,-4.30777933
oil,0.13537815,0.00084034,0.13621849,-4.29946091
oil,0.13722689,0.00084034,0.13806723,-4.29117378
oil,0.13907563,0.00084034,0.13991597,-4.28291777
oil,0.14092437,0.00084034,0.14176471,-4.27469269
oil,0.14277311,0.00084034,0.14361345,-4.26649836
oil,0.14462185,0.00084034,0.14546218,-4.25833461
oil,0.14647059,0.00084034,0.14731092,-4.25020127
oil,0.14831933,0.00084034,0.14915966,-4.24209815
oil,0.15016807,0.00084034,0.15100840,-4.23402509
oil,0.15201681,0.00084034,0.15285714,-4.22598192
oil,0.15386555,0.00084034,0.15470588,-4.21796846
oil,0.15571429,0.00084034,0.15655462,-4.20998454
oil,0.15756303,0.00084034,0.15840336,-4.20203000
oil,0.15941176,0.00084034,0.16025210,-4.19410467
oil,0.16126050,0.00084034,0.16210084,-4.18620839
oil,0.16310924,0.00084034,0.16394958,-4.17834098
oil,0.16495798,0.00084034,0.16579832,-4.17050229
oil,0.16680672,0.00084034,0.16764706,-4.16269216
oil,0.16865546,0.00084034,0.16949580,-4.15491043
oil,0.17050420,0.00084034,0.17134454,-4.14715693
oil,0.17235294,0.00084034,0.17319328,-4.13943151
oil,0.17420168,0.00084034,0.17504202,-4.13173401
oil,0.17605042,0.00084034,0.17689076,-4.12406427
oil,0.17789916,0.00084034,0.17873950,-4.11642214
oil,0.17974790,0.00084034,0.18058824,-4.10880747
oil,0.18159664,0.00084034,0.18243697,-4.10122010
oil,0.18344538,0.00084034,0.18428571,-4.09365988
oil,0.18529412,0.00084034,0.18613445,-4.08612666
oil,0.18714286,0.00084034,0.18798319,-4.07862029
oil,0.18899160,0.00084034,0.18983193,-4.07114062
oil,0.19084034,0.00084034,0.19168067,-4.06368751
oil,0.19268908,0.00084034,0.19352941,-4.05626081
oil,0.19453782,0.00084034,0.19537815,-4.04886037
oil,0.19638655,0.00084034,0.19722689,-4.04148605
oil,0.19823529,0.00084034,0.19907563,-4.03413771
oil,0.20008403,0.00084034,0.20092437,-4.02681520
oil,0.20193277,0.00084034,0.20277311,-4.01951838
oil,0.20378151,0.00084034,0.20462185,-4.01224712
oil,0.20563025,0.00084034,0.20647059,-4.00500126
oil,0.20747899,0.00084034,0.20831933,-3.99778068
oil,0.20932773,0.00084034,0.21016807,-3.99058524
oil,0.21117647,0.00084034,0.21201681,-3.98341480
oil,0.21302521,0.00084034,0.21386555,-3.97626922
oil,0.21487395,0.00084034,0.21571429,-3.96914837
oil,0.21672269,0.00084034,0.21756303,-3.96205212
oil,0.21857143,0.00084034,0.21941176,-3.95498033
oil,0.22042017,0.00084034,0.22126050,-3.94793287
oil,0.22226891,0.00084034,0.22310924,-3.94090962
oil,0.22411765,0.00084034,0.22495798,-3.93391043
oil,0.22596639,0.00084034,0.22680672,-3.92693519
oil,0.22781513,0.00084034,0.22865546,-3.91998376
oil,0.22966387,0.00084034,0.23050420,-3.91305601
oil,0.23151261,0.00084034,0.23235294,-3.90615182
oil,0.23336134,0.00084034,0.23420168,-3.89927107
oil,0.23521008,0.00084034,0.23605042,-3.89241362
oil,0.23705882,0.00084034,0.23789916,-3.88557936
oil,0.23890756,0.00084034,0.23974790,-3.87876816
oil,0.24075630,0.00084034,0.24159664,-3.87197990
oil,0.24260504,0.00084034,0.24344538,-3.86521445
oil,0.24445378,0.00084034,0.24529412,-3.85847170
oil,0.24630252,0.00084034,0.24714286,-3.85175153
oil,0.24815126,0.00084034,0.24899160,-3.84505381
oil,0.25000000,0.00084034,0.25084034,-3.83837843
oil,0.03000000,0.00092437,0.03092437,-5.28664480
oil,0.03184874,0.00092437,0.03277311,-5.27530784
oil,0.03369748,0.00092437,0.03462185,-5.26401863
oil,0.03554622,0.00092437,0.03647059,-5.25277687
oil,0.03739496,0.00092437,0.03831933,-5.24158225
oil,0.03924370,0.00092437,0.04016807,-5.23043448
oil,0.04109244,0.00092437,0.04201681,-5.21933326
oil,0.04294118,0.00092437,0.04386555,-5.20827829
oil,0.04478992,0.00092437,0.04571429,-5.19726927
oil,0.04663866,0.00092437,0.04756303,-5.18630593
oil,0.04848739,0.00092437,0.04941176,-5.17538797
oil,0.05033613,0.00092437,0.05126050,-5.16451511
oil,0.05218487,0.00092437,0.05310924,-5.15368706
oil,0.05403361,0.00092437,0.05495798,-5.14290354
oil,0.05588235,0.00092437,0.05680672,-5.13216427
oil,0.05773109,0.00092437,0.05865546,-5.12146899
oil,0.05957983,0.00092437,0.06050420,-5.11081740
oil,0.06142857,0.00092437,0.06235294,-5.10020925
oil,0.06327731,0.00092437,0.06420168,-5.08964427
oil,0.06512605,0.00092437,0.06605042,-5.07912218
oil,0.06697479,0.00092437,0.06789916,-5.06864272
oil,0.06882353,0.00092437,0.06974790,-5.05820563
oil,0.07067227,0.00092437,0.07159664,-5.04781064
oil,0.07252101,0.00092437,0.07344538,-5.03745751
oil,0.07436975,0.00092437,0.07529412,-5.02714596
oil,0.07621849,0.00092437,0.07714286,-5.01687576
oil,0.07806723,0.00092437,0.07899160,-5.00664664
oil,0.07991597,0.00092437,0.08084034,-4.99645835
oil,0.08176471,0.00092437,0.08268908,-4.98631065
oil,0.08361345,0.00092437,0.08453782,-4.97620329
oil,0.08546218,0.00092437,0.08638655,-4.96613603
oil,0.08731092,0.00092437,0.08823529,-4.95610862
oil,0.08915966,0.00092437,0.09008403,-4.94612082
oil,0.09100840,0.00092437,0.09193277,-4.93617239
oil,0.09285714,0.00092437,0.09378151,-4.92626310
oil,0.09470588,0.00092437,0.09563025,-4.91639271
oil,0.09655462,0.00092437,0.09747899,-4.90656099
oil,0.09840336,0.00092437,0.09932773,-4.89676770
oil,0.10025210,0.00092437,0.10117647,-4.88701262
oil,0.10210084,0.00092437,0.10302521,-4.87729553
oil,0.10394958,0.00092437,0.10487395,-4.86761618
oil,0.10579832,0.00092437,0.10672269,-4.85797437
oil,0.10764706,0.00092437,0.10857143,-4.84836986
oil,0.10949580,0.00092437,0.11042017,-4.83880243
oil,0.11134454,0.00092437,0.11226891,-4.82927188
oil,0.11319328,0.00092437,0.11411765,-4.81977797
oil,0.11504202,0.00092437,0.11596639,-4.81032050
oil,0.11689076,0.00092437,0.11781513,-4.80089924
oil,0.11873950,0.00092437,0.11966387,-4.79151400
oil,0.12058824,0.00092437,0.12151261,-4.78216455
oil,0.12243697,0.00092437,0.12336134,-4.77285068
oil,0.12428571,0.00092437,0.12521008,-4.76357220
oil,0.12613445,0.00092437,0.12705882,-4.75432889
oil,0.12798319,0.00092437,0.12890756,-4.74512055
oil,0.12983193,0.00092437,0.13075630,-4.73594697
oil,0.13168067,0.00092437,0.13260504,-4.72680796
oil,0.13352941,0.00092437,0.13445378,-4.71770332
oil,0.13537815,0.00092437,0.13630252,-4.70863284
oil,0.13722689,0.00092437,0.13815126,-4.69959633
oil,0.13907563,0.00092437,0.14000000,-4.69059359
oil,0.14092437,0.00092437,0.14184874,-4.68162444
oil,0.14277311,0.00092437,0.14369748,-4.67268867
oil,0.14462185,0.00092437,0.14554622,-4.66378609
oil,0.14647059,0.00092437,0.14739496,-4.65491653
oil,0.14831933,0.00092437,0.14924370,-4.64607978
oil,0.15016807,0.00092437,0.15109244,-4.63727566
oil,0.15201681,0.00092437,0.15294118,-4.62850399
oil,0.15386555,0.00092437,0.15478992,-4.61976458
oil,0.15571429,0.00092437,0.15663866,-4.61105725
oil,0.15756303,0.00092437,0.15848739,-4.60238182
oil,0.15941176,0.00092437,0.16033613,-4.59373810
oil,0.16126050,0.00092437,0.16218487,-4.58512592
oil,0.16310924,0.00092437,0.16403361,-4.57654511
oil,0.16495798,0.00092437,0.16588235,-4.56799547
oil,0.16680672,0.00092437,0.16773109,-4.55947685
oil,0.16865546,0.00092437,0.16957983,-4.55098906
oil,0.17050420,0.00092437,0.17142857,-4.54253193
oil,0.17235294,0.00092437,0.17327731,-4.53410530
oil,0.17420168,0.00092437,0.17512605,-4.52570899
oil,0.17605042,0.00092437,0.17697479,-4.51734283
oil,0.17789916,0.00092437,0.17882353,-4.50900665
oil,0.17974790,0.00092437,0.18067227,-4.50070030
oil,0.18159664,0.00092437,0.18252101,-4.49242360
oil,0.18344538,0.00092437,0.18436975,-4.48417639
oil,0.18529412,0.00092437,0.18621849,-4.47595850
oil,0.18714286,0.00092437,0.18806723,-4.46776978
oil,0.18899160,0.00092437,0.18991597,-4.45961007
oil,0.19084034,0.00092437,0.19176471,-4.45147920
oil,0.19268908,0.00092437,0.19361345,-4.44337701
oil,0.19453782,0.00092437,0.19546218,-4.43530336
oil,0.19638655,0.00092437,0.19731092,-4.42725808
oil,0.19823529,0.00092437,0.19915966,-4.41924102
oil,0.20008403,0.00092437,0.20100840,-4.41125202
oil,0.20193277,0.00092437,0.20285714,-4.40329093
oil,0.20378151,0.00092437,0.20470588,-4.39535760
oil,0.20563025,0.00092437,0.20655462,-4.38745188
oil,0.20747899,0.00092437,0.20840336,-4.37957362
oil,0.20932773,0.00092437,0.21025210,-4.37172267
oil,0.21117647,0.00092437,0.21210084,-4.36389888
oil,0.21302521,0.00092437,0.21394958,-4.35610211
oil,0.21487395,0.00092437,0.21579832,-4.34833220
oil,0.21672269,0.00092437,0.21764706,-4.34058902
oil,0.21857143,0.00092437,0.21949580,-4.33287243
oil,0.22042017,0.00092437,0.22134454,-4.32518227
oil,0.22226891,0.00092437,0.22319328,-4.31751841
oil,0.22411765,0.00092437,0.22504202,-4.30988070
oil,0.22596639,0.00092437,0.22689076,-4.30226901
oil,0.22781513,0.00092437,0.22873950,-4.29468320
oil,0.22966387,0.00092437,0.23058824,-4.28712313
oil,0.23151261,0.00092437,0.23243697,-4.27958865
oil,0.23336134,0.00092437,0.23428571,-4.27207965
oil,0.23521008,0.00092437,0.23613445,-4.26459597
oil,0.23705882,0.00092437,0.23798319,-4.25713749
oil,0.23890756,0.00092437,0.23983193,-4.24970408
oil,0.24075630,0.00092437,0.24168067,-4.24229559
oil,0.24260504,0.00092437,0.24352941,-4.23491190
oil,0.24445378,0.00092437,0.24537815,-4.22755288
oil,0.24630252,0.00092437,0.24722689,-4.22021840
oil,0.24815126,0.00092437,0.24907563,-4.21290832
oil,0.25000000,0.00092437,0.25092437,-4.20562253
oil,0.03000000,0.00100840,0.03100840,-5.73898058
oil,0.03184874,0.00100840,0.03285714,-5.72673325
oil,0.03369748,0.00100840,0.03470588,-5.71453726
oil,0.03554622,0.00100840,0.03655462,-5.70239227
oil,0.03739496,0.00100840,0.03840336,-5.69029797
oil,0.03924370,0.00100840,0.04025210,-5.67825402
oil,0.04109244,0.00100840,0.04210084,-5.66626012
oil,0.04294118,0.00100840,0.04394958,-5.65431594
oil,0.04478992,0.00100840,0.04579832,-5.64242117
oil,0.04663866,0.00100840,0.04764706,-5.63057551
oil,0.04848739,0.00100840,0.04949580,-5.61877865
oil,0.05033613,0.00100840,0.05134454,-5.60703027
oil,0.05218487,0.00100840,0.05319328,-5.59533008
oil,0.05403361,0.00100840,0.05504202,-5.58367777
oil,0.05588235,0.00100840,0.05689076,-5.57207306
oil,0.05773109,0.00100840,0.05873950,-5.56051563
oil,0.05957983,0.00100840,0.06058824,-5.54900521
oil,0.06142857,0.00100840,0.06243697,-5.53754149
oil,0.06327731,0.00100840,0.06428571,-5.52612420
oil,0.06512605,0.00100840,0.06613445,-5.51475304
oil,0.06697479,0.00100840,0.06798319,-5.50342773
oil,0.06882353,0.00100840,0.06983193,-5.49214798
oil,0.07067227,0.00100840,0.07168067,-5.48091353
oil,0.07252101,0.00100840,0.07352941,-5.46972409
oil,0.07436975,0.00100840,0.07537815,-5.45857939
oil,0.07621849,0.00100840,0.07722689,-5.44747916
oil,0.07806723,0.00100840,0.07907563,-5.43642312
oil,0.07991597,0.00100840,0.08092437,-5.42541101
oil,0.08176471,0.00100840,0.08277311,-5.41444256
oil,0.08361345,0.00100840,0.08462185,-5.40351750
oil,0.08546218,0.00100840,0.08647059,-5.39263559
oil,0.08731092,0.00100840,0.08831933,-5.38179654
oil,0.08915966,0.00100840,0.09016807,-5.37100012
oil,0.09100840,0.00100840,0.09201681,-5.36024605
oil,0.09285714,0.00100840,0.09386555,-5.34953410
oil,0.09470588,0.00100840,0.09571429,-5.33886400
oil,0.09655462,0.00100840,0.09756303,-5.32823551
oil,0.09840336,0.00100840,0.09941176,-5.31764838
oil,0.10025210,0.00100840,0.10126050,-5.30710236
oil,0.10210084,0.00100840,0.10310924,-5.29659720
oil,0.10394958,0.00100840,0.10495798,-5.28613268
oil,0.10579832,0.00100840,0.10680672,-5.27570854
oil,0.10764706,0.00100840,0.10865546,-5.26532455
oil,0.10949580,0.00100840,0.11050420,-5.25498047
oil,0.11134454,0.00100840,0.11235294,-5.24467607
oil,0.11319328,0.00100840,0.11420168,-5.23441112
oil,0.11504202,0.00100840,0.11605042,-5.22418537
oil,0.11689076,0.00100840,0.11789916,-5.21399861
oil,0.11873950,0.00100840,0.11974790,-5.20385060
oil,0.12058824,0.00100840,0.12159664,-5.19374113
oil,0.12243697,0.00100840,0.12344538,-5.18366996
oil,0.12428571,0.00100840,0.12529412,-5.17363687
oil,0.12613445,0.00100840,0.12714286,-5.16364164
oil,0.12798319,0.00100840,0.12899160,-5.15368406
oil,0.12983193,0.00100840,0.13084034,-5.14376390
oil,0.13168067,0.00100840,0.13268908,-5.13388095
oil,0.13352941,0.00100840,0.13453782,-5.12403500
oil,0.13537815,0.00100840,0.13638655,-5.11422583
oil,0.13722689,0.00100840,0.13823529,-5.10445323
oil,0.13907563,0.00100840,0.14008403,-5.09471699
oil,0.14092437,0.00100840,0.14193277,-5.08501691
oil,0.14277311,0.00100840,0.14378151,-5.07535277
oil,0.14462185,0.00100840,0.14563025,-5.06572438
oil,0.14647059,0.00100840,0.14747899,-5.05613152
oil,0.14831933,0.00100840,0.14932773,-5.04657400
oil,0.15016807,0.00100840,0.15117647,-5.03705162
oil,0.15201681,0.00100840,0.15302521,-5.02756418
oil,0.15386555,0.00100840,0.15487395,-5.01811147
oil,0.15571429,0.00100840,0.15672269,-5.00869331
oil,0.15756303,0.00100840,0.15857143,-4.99930950
oil,0.15941176,0.00100840,0.16042017,-4.98995985
oil,0.16126050,0.00100840,0.16226891,-4.98064415
oil,0.16310924,0.00100840,0.16411765,-4.97136224
oil,0.16495798,0.00100840,0.16596639,-4.96211391
oil,0.16680672,0.00100840,0.16781513,-4.95289897
oil,0.16865546,0.00100840,0.16966387,-4.94371725
oil,0.17050420,0.00100840,0.17151261,-4.93456855
oil,0.17235294,0.00100840,0.17336134,-4.92545269
oil,0.17420168,0.00100840,0.17521008,-4.91636949
oil,0.17605042,0.00100840,0.17705882,-4.90731878
oil,0.17789916,0.00100840,0.17890756,-4.89830036
oil,0.17974790,0.00100840,0.18075630,-4.88931406
oil,0.18159664,0.00100840,0.18260504,-4.88035970
oil,0.18344538,0.00100840,0.18445378,-4.87143711
oil,0.18529412,0.00100840,0.18630252,-4.86254611
oil,0.18714286,0.00100840,0.18815126,-4.85368653
oil,0.18899160,0.00100840,0.19000000,-4.84485819
oil,0.19084034,0.00100840,0.19184874,-4.83606093
oil,0.19268908,0.00100840,0.19369748,-4.82729458
oil,0.19453782,0.00100840,0.19554622,-4.81855896
oil,0.19638655,0.00100840,0.19739496,-4.80985391
oil,0.19823529,0.00100840,0.19924370,-4.80117927
oil,0.20008403,0.00100840,0.20109244,-4.79253485
oil,0.20193277,0.00100840,0.20294118,-4.78392052
oil,0.20378151,0.00100840,0.20478992,-4.77533609
oil,0.20563025,0.00100840,0.20663866,-4.76678141
oil,0.20747899,0.00100840,0.20848739,-4.75825632
oil,0.20932773,0.00100840,0.21033613,-4.74976065
oil,0.21117647,0.00100840,0.21218487,-4.74129425
oil,0.21302521,0.00100840,0.21403361,-4.73285697
oil,0.21487395,0.00100840,0.21588235,-4.72444864
oil,0.21672269,0.00100840,0.21773109,-4.71606911
oil,0.21857143,0.00100840,0.21957983,-4.70771822
oil,0.22042017,0.00100840,0.22142857,-4.69939583
oil,0.22226891,0.00100840,0.22327731,-4.69110177
oil,0.22411765,0.00100840,0.22512605,-4.68283591
oil,0.22596639,0.00100840,0.22697479,-4.67459808
oil,0.22781513,0.00100840,0.22882353,-4.66638814
oil,0.22966387,0.00100840,0.23067227,-4.65820595
oil,0.23151261,0.00100840,0.23252101,-4.65005134
oil,0.23336134,0.00100840,0.23436975,-4.64192419
oil,0.23521008,0.00100840,0.23621849,-4.63382434
oil,0.23705882,0.00100840,0.23806723,-4.62575164
oil,0.23890756,0.00100840,0.23991597,-4.61770596
oil,0.24075630,0.00100840,0.24176471,-4.60968715
oil,0.24260504,0.00100840,0.24361345,-4.60169507
oil,0.24445378,0.00100840,0.24546218,-4.59372958
oil,0.24630252,0.00100840,0.24731092,-4.58579054
oil,0.24815126,0.00100840,0.24915966,-4.57787782
oil,0.25000000,0.00100840,0.25100840,-4.56999126
oil,0.03000000,0.00109244,0.03109244,-6.18690367
oil,0.03184874,0.00109244,0.03294118,-6.17376413
oil,0.03369748,0.00109244,0.03478992,-6.16067939
oil,0.03554622,0.00109244,0.03663866,-6.14764910
oil,0.03739496,0.00109244,0.03848739,-6.13467292
