sample,porosity,model,state,alpha_fit,measured,predicted,error,ape_pct,signed_pct
113704.0,0.1753453832771655,BRUGGEMAN,brine_avg,,2.45671875,2.4229835766875847,-0.033735173312415156,1.3731801132064938,-1.3731801132064938
113724.0,0.07992399227956115,GSA,dry,0.08687490823942555,2.3283000000000005,2.3260955578300546,-0.002204442169945864,0.09468033199956463,-0.09468033199956463
113724.0,0.07992399227956115,GSA,oil,0.08687490823942555,2.4123875,2.4259363251399897,0.013548825139989784,0.5616355224850811,0.5616355224850811
113724.0,0.07992399227956115,GSA,brine_avg,0.08687490823942555,2.7114312499999995,2.655960667069876,-0.05547058293012341,2.045804514871009,-2.045804514871009
113724.0,0.07992399227956115,SCA,dry,0.10040094705770788,2.3283000000000005,2.3264879533298557,-0.0018120466701447846,0.07782702702163743,-0.07782702702163743
113724.0,0.07992399227956115,SCA,oil,0.10040094705770788,2.4123875,2.4255027692876103,0.01311526928761042,0.543663457367874,0.543663457367874
113724.0,0.07992399227956115,SCA,brine_avg,0.10040094705770788,2.7114312499999995,2.6552964396347494,-0.05613481036525014,2.070301814410753,-2.070301814410753
113724.0,0.07992399227956115,BRUGGEMAN,dry,,2.3283000000000005,2.6274143407304003,0.2991143407303998,12.846898626912326,12.846898626912326
113724.0,0.07992399227956115,BRUGGEMAN,oil,,2.4123875,2.646515511027802,0.2341280110278019,9.705240597864229,9.705240597864229
113724.0,0.07992399227956115,BRUGGEMAN,brine_avg,,2.7114312499999995,2.722987244653933,0.011555994653933421,0.4261953775864103,0.4261953775864103
113726.0,0.09789559467455616,GSA,dry,0.17431311855058065,2.3587375,2.4106540154455836,0.0519165154455834,2.2010298070719356,2.2010298070719356
113726.0,0.09789559467455616,GSA,oil,0.17431311855058065,2.497631302525579,2.4630616668124388,-0.0345696357131402,1.3840968311929684,-1.3840968311929684
113726.0,0.09789559467455616,GSA,brine_avg,0.17431311855058065,2.770865625,2.626092809621872,-0.1447728153781278,5.224822671728363,-5.224822671728363
113726.0,0.09789559467455616,SCA,dry,0.19236572204189847,2.3587375,2.41113771427487,0.05240021427486985,2.2215364903839383,2.2215364903839383
113726.0,0.09789559467455616,SCA,oil,0.19236572204189847,2.497631302525579,2.463180821554812,-0.03445048097076686,1.379326121350693,-1.379326121350693
113726.0,0.09789559467455616,SCA,brine_avg,0.19236572204189847,2.770865625,2.625832052175499,-0.1450335728245009,5.2342333571120365,-5.2342333571120365
113726.0,0.09789559467455616,BRUGGEMAN,dry,,2.3587375,2.548195961611665,0.18945846161166502,8.032197801224807,8.032197801224807
113726.0,0.09789559467455616,BRUGGEMAN,oil,,2.497631302525579,2.571812854971821,0.07418155244624192,2.970076182630731,2.970076182630731
113726.0,0.09789559467455616,BRUGGEMAN,brine_avg,,2.770865625,2.6658637047822324,-0.10500192021776744,3.7894988219707493,-3.7894988219707493
113728.0,0.2358372317110681,GSA,dry,0.08545778587403147,1.4346,1.4875719801572156,0.05297198015721549,3.692456444807995,3.692456444807995
113728.0,0.2358372317110681,GSA,oil,0.08545778587403147,1.7373784115253965,1.6588927736597856,-0.07848563786561091,4.517475142142552,-4.517475142142552
113728.0,0.2358372317110681,GSA,brine_avg,0.08545778587403147,2.244778125,2.124218602421106,-0.12055952257889402,5.370665422841913,-5.370665422841913
113728.0,0.2358372317110681,SCA,dry,0.1298105555202281,1.4346,1.4902087064404785,0.05560870644047844,3.876251668791192,3.876251668791192
113728.0,0.2358372317110681,SCA,oil,0.1298105555202281,1.7373784115253965,1.6573747359147162,-0.08000367561068034,4.604850335422213,-4.604850335422213
113728.0,0.2358372317110681,SCA,brine_avg,0.1298105555202281,2.244778125,2.120316038117671,-0.12446208688232874,5.5445162039045055,-5.5445162039045055
