sample_id,state,measurement_col,phi,matrix_tc,fluid_tc,model,alpha_fit,alpha_source,alpha_fit_mode,uses_alpha,observed_tc,predicted_tc,error,abs_error,abs_pct_error,is_calibration_state
129498,brine_avg,TC 60,0.136895751762234,2.98,0.6,GSA,0.08427562883832959,per_sample,per_sample,True,2.3839125,2.4461107245860045,0.062198224586004436,0.062198224586004436,2.6090816917988575,False
129498,dry,TC air,0.136895751762234,2.98,0.025,Bruggeman,,,per_sample,False,1.9574,2.376384652094541,0.41898465209454083,0.41898465209454083,21.405162567412937,True
129498,oil,TC oil,0.136895751762234,2.98,0.13,Bruggeman,,,per_sample,False,2.2367375000000003,2.410139454659309,0.17340195465930863,0.17340195465930863,7.752449925809739,False
129498,brine_avg,TC 60,0.136895751762234,2.98,0.6,Bruggeman,,,per_sample,False,2.3839125,2.542855435916811,0.15894293591681086,0.15894293591681086,6.667314170163999,False
129524,dry,TC air,0.1474964002666242,2.98,0.025,MT,0.09214306172958134,per_sample,per_sample,True,1.9375625,1.9375622444571943,-2.5554280580486477e-07,2.5554280580486477e-07,1.3188880658294364e-05,True
129524,oil,TC oil,0.1474964002666242,2.98,0.13,MT,0.09214306172958134,per_sample,per_sample,True,2.2731444762936803,2.072131419819706,-0.2010130564739745,0.2010130564739745,8.842951188114649,False
129524,brine_avg,TC 60,0.1474964002666242,2.98,0.6,MT,0.09214306172958134,per_sample,per_sample,True,2.5233375000000002,2.415548879894163,-0.10778862010583712,0.10778862010583712,4.271668776207586,False
129524,dry,TC air,0.1474964002666242,2.98,0.025,SCA,0.11812385472277985,per_sample,per_sample,True,1.9375625,1.9375622913612927,-2.0863870742182655e-07,2.0863870742182655e-07,1.0768102057189203e-05,True
129524,oil,TC oil,0.1474964002666242,2.98,0.13,SCA,0.11812385472277985,per_sample,per_sample,True,2.2731444762936803,2.0704921369068985,-0.20265233938678184,0.20265233938678184,8.915066398120135,False
129524,brine_avg,TC 60,0.1474964002666242,2.98,0.6,SCA,0.11812385472277985,per_sample,per_sample,True,2.5233375000000002,2.413589183892585,-0.10974831610741509,0.10974831610741509,4.3493316334979,False
129524,dry,TC air,0.1474964002666242,2.98,0.025,DEM,0.11517011962398974,per_sample,per_sample,True,1.9375625,1.9375625576671027,5.7667102648650825e-08,5.7667102648650825e-08,2.976270579589088e-06,True
129524,oil,TC oil,0.1474964002666242,2.98,0.13,DEM,0.11517011962398974,per_sample,per_sample,True,2.2731444762936803,2.0817319681455935,-0.19141250814808686,0.19141250814808686,8.420604591758346,False
129524,brine_avg,TC 60,0.1474964002666242,2.98,0.6,DEM,0.11517011962398974,per_sample,per_sample,True,2.5233375000000002,2.422280829148057,-0.10105667085194314,0.10105667085194314,4.004881267446116,False
129524,dry,TC air,0.1474964002666242,2.98,0.025,GSA,0.09214306172958116,per_sample,per_sample,True,1.9375625,1.9375622444571938,-2.55542806248954e-07,2.55542806248954e-07,1.318888068121436e-05,True
129524,oil,TC oil,0.1474964002666242,2.98,0.13,GSA,0.09214306172958116,per_sample,per_sample,True,2.2731444762936803,2.072131419819706,-0.2010130564739745,0.2010130564739745,8.842951188114649,False
129524,brine_avg,TC 60,0.1474964002666242,2.98,0.6,GSA,0.09214306172958116,per_sample,per_sample,True,2.5233375000000002,2.4155488798941627,-0.10778862010583756,0.10778862010583756,4.271668776207605,False
129524,dry,TC air,0.1474964002666242,2.98,0.025,Bruggeman,,,per_sample,False,1.9375625,2.3297113113432513,0.3921488113432512,0.3921488113432512,20.239285769788133,True
129524,oil,TC oil,0.1474964002666242,2.98,0.13,Bruggeman,,,per_sample,False,2.2731444762936803,2.366310285658055,0.09316580936437457,0.09316580936437457,4.098543244214714,False
129524,brine_avg,TC 60,0.1474964002666242,2.98,0.6,Bruggeman,,,per_sample,False,2.5233375000000002,2.509661228822335,-0.013676271177665011,0.013676271177665011,0.5419913577817081,False
129552,dry,TC air,0.1447440980724326,2.98,0.025,MT,0.07638039462005443,per_sample,per_sample,True,1.869,1.86899990922106,-9.07789399207104e-08,9.07789399207104e-08,4.857086138079743e-06,True
129552,oil,TC oil,0.1447440980724326,2.98,0.13,MT,0.07638039462005443,per_sample,per_sample,True,2.2544596734705014,2.0301553689166996,-0.2243043045538018,0.2243043045538018,9.949359804183551,False
129552,brine_avg,TC 60,0.1447440980724326,2.98,0.6,MT,0.07638039462005443,per_sample,per_sample,True,2.540625,2.4120395296209245,-0.12858547037907542,0.12858547037907542,5.061174725867668,False
129552,dry,TC air,0.1447440980724326,2.98,0.025,SCA,0.10145447474197994,per_sample,per_sample,True,1.869,1.8689978146553359,-2.1853446641184604e-06,2.1853446641184604e-06,0.00011692587822998718,True
129552,oil,TC oil,0.1447440980724326,2.98,0.13,SCA,0.10145447474197994,per_sample,per_sample,True,2.2544596734705014,2.028030340547857,-0.22642933292264456,0.22642933292264456,10.043618681104222,False
129552,brine_avg,TC 60,0.1447440980724326,2.98,0.6,SCA,0.10145447474197994,per_sample,per_sample,True,2.540625,2.4097238533173773,-0.13090114668262265,0.13090114668262265,5.152320656634593,False
129552,dry,TC air,0.1447440980724326,2.98,0.025,DEM,0.09709265668351497,per_sample,per_sample,True,1.869,1.868999724614044,-2.7538595603893157e-07,2.7538595603893157e-07,1.4734401072173973e-05,True
129552,oil,TC oil,0.1447440980724326,2.98,0.13,DEM,0.09709265668351497,per_sample,per_sample,True,2.2544596734705014,2.0429261341890226,-0.21153353928147878,0.21153353928147878,9.382893017369671,False
129552,brine_avg,TC 60,0.1447440980724326,2.98,0.6,DEM,0.09709265668351497,per_sample,per_sample,True,2.540625,2.4197970853684354,-0.1208279146315645,0.1208279146315645,4.755834278241161,False
129552,dry,TC air,0.1447440980724326,2.98,0.025,GSA,0.07638039462005451,per_sample,per_sample,True,1.869,1.8689999092210605,-9.077893947662119e-08,9.077893947662119e-08,4.857086114318951e-06,True
129552,oil,TC oil,0.1447440980724326,2.98,0.13,GSA,0.07638039462005451,per_sample,per_sample,True,2.2544596734705014,2.0301553689166996,-0.2243043045538018,0.2243043045538018,9.949359804183551,False
129552,brine_avg,TC 60,0.1447440980724326,2.98,0.6,GSA,0.07638039462005451,per_sample,per_sample,True,2.540625,2.4120395296209236,-0.1285854703790763,0.1285854703790763,5.061174725867702,False
129552,dry,TC air,0.1447440980724326,2.98,0.025,Bruggeman,,,per_sample,False,1.869,2.3418281616074084,0.47282816160740837,0.47282816160740837,25.298457014842608,True
129552,oil,TC oil,0.1447440980724326,2.98,0.13,Bruggeman,,,per_sample,False,2.2544596734705014,2.377684783663784,0.12322511019328264,0.12322511019328264,5.4658378521178275,False
129552,brine_avg,TC 60,0.1447440980724326,2.98,0.6,Bruggeman,,,per_sample,False,2.540625,2.5182692890432636,-0.022355710956736274,0.022355710956736274,0.8799295825529654,False
129563,dry,TC air,0.1588516934069688,2.98,0.025,MT,0.07972952736602831,per_sample,per_sample,True,1.8122,1.8121998868678708,-1.1313212922026139e-07,1.1313212922026139e-07,6.242805938652543e-06,True
129563,oil,TC oil,0.1588516934069688,2.98,0.13,MT,0.07972952736602831,per_sample,per_sample,True,2.166325,1.972873539267904,-0.19345146073209607,0.19345146073209607,8.92993713926101,False
129563,brine_avg,TC 60,0.1588516934069688,2.98,0.6,MT,0.07972952736602831,per_sample,per_sample,True,2.48075,2.3663592208559026,-0.11439077914409745,0.11439077914409745,4.61113692004827,False
129563,dry,TC air,0.1588516934069688,2.98,0.025,SCA,0.1075978351542636,per_sample,per_sample,True,1.8122,1.812199595854155,-4.0414584501213824e-07,4.0414584501213824e-07,2.230139305883116e-05,True
129563,oil,TC oil,0.1588516934069688,2.98,0.13,SCA,0.1075978351542636,per_sample,per_sample,True,2.166325,1.9706009627481293,-0.1957240372518707,0.1957240372518707,9.034841828990142,False
129563,brine_avg,TC 60,0.1588516934069688,2.98,0.6,SCA,0.1075978351542636,per_sample,per_sample,True,2.48075,2.363775569278657,-0.11697443072134295,0.11697443072134295,4.715284922758962,False
129563,dry,TC air,0.1588516934069688,2.98,0.025,DEM,0.10304034858551189,per_sample,per_sample,True,1.8122,1.8122007269071674,7.269071673476901e-07,7.269071673476901e-07,4.0111862230862496e-05,True
129563,oil,TC oil,0.1588516934069688,2.98,0.13,DEM,0.10304034858551189,per_sample,per_sample,True,2.166325,1.9863103390776056,-0.1800146609223945,0.1800146609223945,8.309679338159993,False
129563,brine_avg,TC 60,0.1588516934069688,2.98,0.6,DEM,0.10304034858551189,per_sample,per_sample,True,2.48075,2.374943187455983,-0.1058068125440168,0.1058068125440168,4.265113878626093,False
129563,dry,TC air,0.1588516934069688,2.98,0.025,GSA,0.07972952736602819,per_sample,per_sample,True,1.8122,1.812199886867871,-1.1313212899821679e-07,1.1313212899821679e-07,6.242805926399779e-06,True
129563,oil,TC oil,0.1588516934069688,2.98,0.13,GSA,0.07972952736602819,per_sample,per_sample,True,2.166325,1.9728735392679042,-0.19345146073209585,0.19345146073209585,8.929937139260998,False
129563,brine_avg,TC 60,0.1588516934069688,2.98,0.6,GSA,0.07972952736602819,per_sample,per_sample,True,2.48075,2.366359220855902,-0.1143907791440979,0.1143907791440979,4.611136920048288,False
129563,dry,TC air,0.1588516934069688,2.98,0.025,Bruggeman,,,per_sample,False,1.8122,2.2797295266237736,0.46752952662377356,0.46752952662377356,25.799002683135058,True
129563,oil,TC oil,0.1588516934069688,2.98,0.13,Bruggeman,,,per_sample,False,2.166325,2.31942122398937,0.15309622398936984,0.15309622398936984,7.067093995100912,False
129563,brine_avg,TC 60,0.1588516934069688,2.98,0.6,Bruggeman,,,per_sample,False,2.48075,2.4742247539373956,-0.006525246062604406,0.006525246062604406,0.2630352136492757,False
129688,dry,TC air,0.0865773064992614,2.98,0.025,MT,0.07109973243816498,per_sample,per_sample,True,2.2072874999999996,2.207286042062056,-1.4579379437051898e-06,1.4579379437051898e-06,6.605111222281601e-05,True
129688,oil,TC oil,0.0865773064992614,2.98,0.13,MT,0.07109973243816498,per_sample,per_sample,True,2.365288415656712,2.339818054161584,-0.02547036149512838,0.02547036149512838,1.076839565379457,False
129688,brine_avg,TC 60,0.0865773064992614,2.98,0.6,MT,0.07109973243816498,per_sample,per_sample,True,2.55265,2.6212529503703896,0.06860295037038977,0.06860295037038977,2.6875188674667414,False
129688,dry,TC air,0.0865773064992614,2.98,0.025,SCA,0.08546803799806756,per_sample,per_sample,True,2.2072874999999996,2.2072878318660467,3.3186604708745904e-07,3.3186604708745904e-07,1.5035016828911463e-05,True
129688,oil,TC oil,0.0865773064992614,2.98,0.13,SCA,0.08546803799806756,per_sample,per_sample,True,2.365288415656712,2.338741046508292,-0.026547369148420152,0.026547369148420152,1.122373448104399,False
129688,brine_avg,TC 60,0.0865773064992614,2.98,0.6,SCA,0.08546803799806756,per_sample,per_sample,True,2.55265,2.620231475211538,0.06758147521153823,0.06758147521153823,2.6475026036291007,False
129688,dry,TC air,0.0865773064992614,2.98,0.025,DEM,0.08286498975725753,per_sample,per_sample,True,2.2072874999999996,2.207289040979112,1.5409791123133232e-06,1.5409791123133232e-06,6.981324871877014e-05,True
129688,oil,TC oil,0.0865773064992614,2.98,0.13,DEM,0.08286498975725753,per_sample,per_sample,True,2.365288415656712,2.3467381890961025,-0.018550226560609673,0.018550226560609673,0.7842691165195294,False
129688,brine_avg,TC 60,0.0865773064992614,2.98,0.6,DEM,0.08286498975725753,per_sample,per_sample,True,2.55265,2.624875443089103,0.07222544308910317,0.07222544308910317,2.829429929254037,False
129688,dry,TC air,0.0865773064992614,2.98,0.025,GSA,0.0710997324381649,per_sample,per_sample,True,2.2072874999999996,2.207286042062055,-1.4579379445933682e-06,1.4579379445933682e-06,6.605111226305448e-05,True
129688,oil,TC oil,0.0865773064992614,2.98,0.13,GSA,0.0710997324381649,per_sample,per_sample,True,2.365288415656712,2.3398180541615834,-0.025470361495128824,0.025470361495128824,1.0768395653794756,False
129688,brine_avg,TC 60,0.0865773064992614,2.98,0.6,GSA,0.0710997324381649,per_sample,per_sample,True,2.55265,2.6212529503703896,0.06860295037038977,0.06860295037038977,2.6875188674667414,False
129688,dry,TC air,0.0865773064992614,2.98,0.025,Bruggeman,,,per_sample,False,2.2072874999999996,2.5980835799632045,0.39079607996320487,0.39079607996320487,17.70481099372895,True
129688,oil,TC oil,0.0865773064992614,2.98,0.13,Bruggeman,,,per_sample,False,2.365288415656712,2.618845893417667,0.2535574777609546,0.2535574777609546,10.719939102671987,False
129688,brine_avg,TC 60,0.0865773064992614,2.98,0.6,Bruggeman,,,per_sample,False,2.55265,2.7018084930830257,0.14915849308302587,0.14915849308302587,5.843280241436385,False
129693,dry,TC air,0.1065359216241736,2.98,0.025,MT,0.07216392550694217,per_sample,per_sample,True,2.075675,2.0756753870276476,3.870276477080381e-07,3.870276477080381e-07,1.8645869305553043e-05,True
129693,oil,TC oil,0.1065359216241736,2.98,0.13,MT,0.07216392550694217,per_sample,per_sample,True,2.2485923804021635,2.222710696455689,-0.02588168394647461,0.02588168394647461,1.151017150642734,False
129693,brine_avg,TC 60,0.1065359216241736,2.98,0.6,MT,0.07216392550694217,per_sample,per_sample,True,2.4773625,2.5463880199645756,0.06902551996457573,0.06902551996457573,2.7862502950042933,False
129693,dry,TC air,0.1065359216241736,2.98,0.025,SCA,0.09008957344454431,per_sample,per_sample,True,2.075675,2.0756749657389797,-3.426102024306488e-08,3.426102024306488e-08,1.650596564638726e-06,True
129693,oil,TC oil,0.1065359216241736,2.98,0.13,SCA,0.09008957344454431,per_sample,per_sample,True,2.2485923804021635,2.2212460363902506,-0.027346344011912826,0.027346344011912826,1.2161539036711446,False
129693,brine_avg,TC 60,0.1065359216241736,2.98,0.6,SCA,0.09008957344454431,per_sample,per_sample,True,2.4773625,2.5449349062344058,0.06757240623440586,0.06757240623440586,2.727594618648093,False
129693,dry,TC air,0.1065359216241736,2.98,0.025,DEM,0.08682765565637124,per_sample,per_sample,True,2.075675,2.075674975243825,-2.4756174887841098e-08,2.4756174887841098e-08,1.1926806888285065e-06,True
129693,oil,TC oil,0.1065359216241736,2.98,0.13,DEM,0.08682765565637124,per_sample,per_sample,True,2.2485923804021635,2.2318999783825526,-0.016692402019610864,0.016692402019610864,0.7423489541766306,False
129693,brine_avg,TC 60,0.1065359216241736,2.98,0.6,DEM,0.08682765565637124,per_sample,per_sample,True,2.4773625,2.55142834668352,0.07406584668352023,0.07406584668352023,2.989705652019849,False
129693,dry,TC air,0.1065359216241736,2.98,0.025,GSA,0.07216392550694206,per_sample,per_sample,True,2.075675,2.0756753870276476,3.870276477080381e-07,3.870276477080381e-07,1.8645869305553043e-05,True
129693,oil,TC oil,0.1065359216241736,2.98,0.13,GSA,0.07216392550694206,per_sample,per_sample,True,2.2485923804021635,2.222710696455689,-0.02588168394647461,0.02588168394647461,1.151017150642734,False
129693,brine_avg,TC 60,0.1065359216241736,2.98,0.6,GSA,0.07216392550694206,per_sample,per_sample,True,2.4773625,2.5463880199645756,0.06902551996457573,0.06902551996457573,2.7862502950042933,False
129693,dry,TC air,0.1065359216241736,2.98,0.025,Bruggeman,,,per_sample,False,2.075675,2.510119458573358,0.434444458573358,0.434444458573358,20.930273697633687,True
129693,oil,TC oil,0.1065359216241736,2.98,0.13,Bruggeman,,,per_sample,False,2.2485923804021635,2.5359408429924253,0.2873484625902618,0.2873484625902618,12.779037458931047,False
129693,brine_avg,TC 60,0.1065359216241736,2.98,0.6,Bruggeman,,,per_sample,False,2.4773625,2.638496136046607,0.1611336360466069,0.1611336360466069,6.504241347263749,False
129744,dry,TC air,0.037313,2.98,0.025,MT,0.06864397105689372,per_sample,per_sample,True,2.598375,2.59837501497103,1.4971030193322576e-08,1.4971030193322576e-08,5.76168959188823e-07,True
129744,oil,TC oil,0.037313,2.98,0.13,MT,0.06864397105689372,per_sample,per_sample,True,2.7151500684998755,2.6735768512770144,-0.041573217222861114,0.041573217222861114,1.5311572537068046,False
129744,brine_avg,TC 60,0.037313,2.98,0.6,MT,0.06864397105689372,per_sample,per_sample,True,2.7981125,2.8181534007182947,0.020040900718294896,0.020040900718294896,0.7162292694913053,False
129744,dry,TC air,0.037313,2.98,0.025,SCA,0.07463497353396627,per_sample,per_sample,True,2.598375,2.5983756455313456,6.455313457109924e-07,6.455313457109924e-07,2.4843655966170873e-05,True
129744,oil,TC oil,0.037313,2.98,0.13,SCA,0.07463497353396627,per_sample,per_sample,True,2.7151500684998755,2.673312363910267,-0.04183770458960856,0.04183770458960856,1.5408984230740497,False
129744,brine_avg,TC 60,0.037313,2.98,0.6,SCA,0.07463497353396627,per_sample,per_sample,True,2.7981125,2.8179320554033214,0.019819555403321587,0.019819555403321587,0.7083187471312032,False
129744,dry,TC air,0.037313,2.98,0.025,DEM,0.07357549864653284,per_sample,per_sample,True,2.598375,2.598375024723003,2.4723003200222138e-08,2.4723003200222138e-08,9.514794131032718e-07,True
129744,oil,TC oil,0.037313,2.98,0.13,DEM,0.07357549864653284,per_sample,per_sample,True,2.7151500684998755,2.675385057591324,-0.039765010908551446,0.039765010908551446,1.4645603338795072,False
129744,brine_avg,TC 60,0.037313,2.98,0.6,DEM,0.07357549864653284,per_sample,per_sample,True,2.7981125,2.818986054319271,0.020873554319271292,0.020873554319271292,0.7459869579679621,False
129744,dry,TC air,0.037313,2.98,0.025,GSA,0.06864397105689372,per_sample,per_sample,True,2.598375,2.59837501497103,1.4971030193322576e-08,1.4971030193322576e-08,5.76168959188823e-07,True
129744,oil,TC oil,0.037313,2.98,0.13,GSA,0.06864397105689372,per_sample,per_sample,True,2.7151500684998755,2.6735768512770144,-0.041573217222861114,0.041573217222861114,1.5311572537068046,False
129744,brine_avg,TC 60,0.037313,2.98,0.6,GSA,0.06864397105689372,per_sample,per_sample,True,2.7981125,2.8181534007182942,0.020040900718294452,0.020040900718294452,0.7162292694912894,False
129744,dry,TC air,0.037313,2.98,0.025,Bruggeman,,,per_sample,False,2.598375,2.8153412058228993,0.21696620582289938,0.21696620582289938,8.350072865652548,True
129744,oil,TC oil,0.037313,2.98,0.13,Bruggeman,,,per_sample,False,2.7151500684998755,2.824075737069516,0.1089256685696407,0.1089256685696407,4.011773412945175,False
129744,brine_avg,TC 60,0.037313,2.98,0.6,Bruggeman,,,per_sample,False,2.7981125,2.8594411002056104,0.061328600205610595,0.061328600205610595,2.1917846478871237,False
129750,dry,TC air,0.0216235,2.98,0.025,MT,0.05161118888220082,per_sample,per_sample,True,2.7035125,2.703512232330178,-2.6766982186288146e-07,2.6766982186288146e-07,9.900816876669943e-06,True
129750,oil,TC oil,0.0216235,2.98,0.13,MT,0.05161118888220082,per_sample,per_sample,True,2.8173837447981915,2.772299674579833,-0.04508407021835836,0.04508407021835836,1.6002104896643294,False
129750,brine_avg,TC 60,0.0216235,2.98,0.6,MT,0.05161118888220082,per_sample,per_sample,True,2.8489375,2.881209817445786,0.03227231744578596,0.03227231744578596,1.1327843255875554,False
129750,dry,TC air,0.0216235,2.98,0.025,SCA,0.054982439680871145,per_sample,per_sample,True,2.7035125,2.7035126850055913,1.850055912910875e-07,1.850055912910875e-07,6.843156497004822e-06,True
129750,oil,TC oil,0.0216235,2.98,0.13,SCA,0.054982439680871145,per_sample,per_sample,True,2.8173837447981915,2.7721515281180005,-0.04523221668019106,0.04523221668019106,1.6054687886839862,False
129750,brine_avg,TC 60,0.0216235,2.98,0.6,SCA,0.054982439680871145,per_sample,per_sample,True,2.8489375,2.8811111812288357,0.03217368122883579,0.03217368122883579,1.1293221149581483,False
129750,dry,TC air,0.0216235,2.98,0.025,DEM,0.05420060931922229,per_sample,per_sample,True,2.7035125,2.7035127754635746,2.75463574617163e-07,2.75463574617163e-07,1.0189099351941704e-05,True
129750,oil,TC oil,0.0216235,2.98,0.13,DEM,0.05420060931922229,per_sample,per_sample,True,2.8173837447981915,2.7734063635912785,-0.04397738120691308,0.04397738120691308,1.5609297557746493,False
129750,brine_avg,TC 60,0.0216235,2.98,0.6,DEM,0.05420060931922229,per_sample,per_sample,True,2.8489375,2.8815794753061836,0.032641975306183735,0.032641975306183735,1.1457596141081978,False
129750,dry,TC air,0.0216235,2.98,0.025,GSA,0.05161118888220069,per_sample,per_sample,True,2.7035125,2.7035122323301777,-2.6766982230697067e-07,2.6766982230697067e-07,9.90081689309632e-06,True
129750,oil,TC oil,0.0216235,2.98,0.13,GSA,0.05161118888220069,per_sample,per_sample,True,2.8173837447981915,2.7722996745798327,-0.04508407021835881,0.04508407021835881,1.6002104896643454,False
129750,brine_avg,TC 60,0.0216235,2.98,0.6,GSA,0.05161118888220069,per_sample,per_sample,True,2.8489375,2.881209817445786,0.03227231744578596,0.03227231744578596,1.1327843255875554,False
129750,dry,TC air,0.0216235,2.98,0.025,Bruggeman,,,per_sample,False,2.7035125,2.8845673844654436,0.1810548844654436,0.1810548844654436,6.697024129366652,True
129750,oil,TC oil,0.0216235,2.98,0.13,Bruggeman,,,per_sample,False,2.8173837447981915,2.889593194814664,0.0722094500164725,0.0722094500164725,2.5629966152035437,False
129750,brine_avg,TC 60,0.0216235,2.98,0.6,Bruggeman,,,per_sample,False,2.8489375,2.910018632748759,0.06108113274875926,0.06108113274875926,2.143996937411202,False
129817,dry,TC air,0.014711499999999999,2.98,0.025,MT,0.023970242568536075,per_sample,per_sample,True,2.659425,2.6594249925315383,-7.468461848958441e-09,7.468461848958441e-09,2.8082994816392415e-07,True
129817,oil,TC oil,0.014711499999999999,2.98,0.13,MT,0.023970242568536075,per_sample,per_sample,True,2.8368898616877924,2.7849155915773314,-0.051974270110461074,0.051974270110461074,1.8320862861958012,False
129817,brine_avg,TC 60,0.014711499999999999,2.98,0.6,MT,0.023970242568536075,per_sample,per_sample,True,2.9149374999999997,2.906890203939354,-0.008047296060645692,0.008047296060645692,0.27607096415088467,False
129817,dry,TC air,0.014711499999999999,2.98,0.025,SCA,0.026170331568392047,per_sample,per_sample,True,2.659425,2.6594248428999325,-1.571000676214851e-07,1.571000676214851e-07,5.907294532520567e-06,True
129817,oil,TC oil,0.014711499999999999,2.98,0.13,SCA,0.026170331568392047,per_sample,per_sample,True,2.8368898616877924,2.784735936895273,-0.05215392479251957,0.05215392479251957,1.8384190904574234,False
129817,brine_avg,TC 60,0.014711499999999999,2.98,0.6,SCA,0.026170331568392047,per_sample,per_sample,True,2.9149374999999997,2.9068184848986456,-0.008119015101354154,0.008119015101354154,0.27853136135351636,False
129817,dry,TC air,0.014711499999999999,2.98,0.025,DEM,0.02537974664130605,per_sample,per_sample,True,2.659425,2.6594250238663353,2.3866335130406924e-08,2.3866335130406924e-08,8.974246361678529e-07,True
129817,oil,TC oil,0.014711499999999999,2.98,0.13,DEM,0.02537974664130605,per_sample,per_sample,True,2.8368898616877924,2.7864800002491843,-0.05040986143860815,0.05040986143860815,1.776941083240259,False
129817,brine_avg,TC 60,0.014711499999999999,2.98,0.6,DEM,0.02537974664130605,per_sample,per_sample,True,2.9149374999999997,2.907136955862212,-0.007800544137787746,0.007800544137787746,0.26760587963850846,False
129817,dry,TC air,0.014711499999999999,2.98,0.025,GSA,0.02397024256853599,per_sample,per_sample,True,2.659425,2.6594249925315383,-7.468461848958441e-09,7.468461848958441e-09,2.8082994816392415e-07,True
129817,oil,TC oil,0.014711499999999999,2.98,0.13,GSA,0.02397024256853599,per_sample,per_sample,True,2.8368898616877924,2.784915591577331,-0.05197427011046152,0.05197427011046152,1.832086286195817,False
129817,brine_avg,TC 60,0.014711499999999999,2.98,0.6,GSA,0.02397024256853599,per_sample,per_sample,True,2.9149374999999997,2.906890203939354,-0.008047296060645692,0.008047296060645692,0.27607096415088467,False
129817,dry,TC air,0.014711499999999999,2.98,0.025,Bruggeman,,,per_sample,False,2.659425,2.9150697014046543,0.2556447014046541,0.2556447014046541,9.612781011107819,True
129817,oil,TC oil,0.014711499999999999,2.98,0.13,Bruggeman,,,per_sample,False,2.8368898616877924,2.918478536082983,0.08158867439519035,0.08158867439519035,2.8759901995860213,False
129817,brine_avg,TC 60,0.014711499999999999,2.98,0.6,Bruggeman,,,per_sample,False,2.9149374999999997,2.932354415579111,0.01741691557911107,0.01741691557911107,0.5975056267625316,False
129822,dry,TC air,0.06934715385806561,2.98,0.025,MT,0.09122219498216441,per_sample,per_sample,True,2.4153000000000002,2.4153007387797474,7.387797471558599e-07,7.387797471558599e-07,3.0587494189370257e-05,True
129822,oil,TC oil,0.06934715385806561,2.98,0.13,MT,0.09122219498216441,per_sample,per_sample,True,2.605161460353123,2.5004921651824534,-0.10466929517066959,0.10466929517066959,4.017766144770234,False
129822,brine_avg,TC 60,0.06934715385806561,2.98,0.6,MT,0.09122219498216441,per_sample,per_sample,True,2.8097000000000003,2.698542608577436,-0.11115739142256409,0.11115739142256409,3.9562014244426127,False
129822,dry,TC air,0.06934715385806561,2.98,0.025,SCA,0.1028390847197002,per_sample,per_sample,True,2.4153000000000002,2.4152998777014183,-1.222985819282485e-07,1.222985819282485e-07,5.0634944697655976e-06,True
129822,oil,TC oil,0.06934715385806561,2.98,0.13,SCA,0.1028390847197002,per_sample,per_sample,True,2.605161460353123,2.4999949315652326,-0.10516652878789046,0.10516652878789046,4.0368526246214085,False
129822,brine_avg,TC 60,0.06934715385806561,2.98,0.6,SCA,0.1028390847197002,per_sample,per_sample,True,2.8097000000000003,2.698017261015621,-0.11168273898437953,0.11168273898437953,3.974899063401058,False
129822,dry,TC air,0.06934715385806561,2.98,0.025,DEM,0.10161596200076749,per_sample,per_sample,True,2.4153000000000002,2.415300084139511,8.413951091412741e-08,8.413951091412741e-08,3.483604973052101e-06,True
129822,oil,TC oil,0.06934715385806561,2.98,0.13,DEM,0.10161596200076749,per_sample,per_sample,True,2.605161460353123,2.503589416618951,-0.10157204373417184,0.10157204373417184,3.8988771053140026,False
129822,brine_avg,TC 60,0.06934715385806561,2.98,0.6,DEM,0.10161596200076749,per_sample,per_sample,True,2.8097000000000003,2.7004993443097427,-0.10920065569025761,0.10920065569025761,3.886559265767078,False
129822,dry,TC air,0.06934715385806561,2.98,0.025,GSA,0.09122219498216441,per_sample,per_sample,True,2.4153000000000002,2.415300738779748,7.387797475999491e-07,7.387797475999491e-07,3.058749420775676e-05,True
129822,oil,TC oil,0.06934715385806561,2.98,0.13,GSA,0.09122219498216441,per_sample,per_sample,True,2.605161460353123,2.5004921651824534,-0.10466929517066959,0.10466929517066959,4.017766144770234,False
129822,brine_avg,TC 60,0.06934715385806561,2.98,0.6,GSA,0.09122219498216441,per_sample,per_sample,True,2.8097000000000003,2.698542608577436,-0.11115739142256409,0.11115739142256409,3.9562014244426127,False
129822,dry,TC air,0.06934715385806561,2.98,0.025,Bruggeman,,,per_sample,False,2.4153000000000002,2.6740489269256456,0.25874892692564533,0.25874892692564533,10.712910484231578,True
129822,oil,TC oil,0.06934715385806561,2.98,0.13,Bruggeman,,,per_sample,False,2.605161460353123,2.6905340590449636,0.08537259869184055,0.08537259869184055,3.2770559518513878,False
129822,brine_avg,TC 60,0.06934715385806561,2.98,0.6,Bruggeman,,,per_sample,False,2.8097000000000003,2.756728144269908,-0.05297185573009244,0.05297185573009244,1.885320700789851,False
129845,dry,TC air,0.07459951122802215,2.98,0.025,MT,0.08540136661980584,per_sample,per_sample,True,2.357925,2.3579249729022136,-2.7097786237106902e-08,2.7097786237106902e-08,1.149221719821746e-06,True
129845,oil,TC oil,0.07459951122802215,2.98,0.13,MT,0.08540136661980584,per_sample,per_sample,True,2.5337567978288718,2.455058576168961,-0.07869822165991058,0.07869822165991058,3.1059895617190096,False
129845,brine_avg,TC 60,0.07459951122802215,2.98,0.6,MT,0.08540136661980584,per_sample,per_sample,True,2.6235875,2.675575055915531,0.05198755591553095,0.05198755591553095,1.9815445802943847,False
