sample_id,model,phi,calibration_state,calibration_measurement_col,calibration_observed_tc,calibration_predicted_tc,calibration_abs_pct_error,matrix_tc,calibration_fluid_tc,alpha_fit,alpha_source,alpha_fit_mode,fit_objective,fit_success,fit_at_lower,fit_at_upper,uses_alpha,objective_mode
113728,MT,0.2358372317110681,dry,TC air,1.4346,1.4345989593490354,7.253945104797634e-05,2.98,0.025,0.07662583094446299,per_sample,per_sample,5.261971958341757e-13,True,False,False,True,rel_sse
113728,SCA,0.2358372317110681,dry,TC air,1.4346,1.4345972785225782,0.0001897028734046513,2.98,0.025,0.1201353692612062,per_sample,per_sample,3.5987180177981156e-12,True,False,False,True,rel_sse
113728,DEM,0.2358372317110681,dry,TC air,1.4346,1.4346010375705283,7.232472662496721e-05,2.98,0.025,0.11193850178530944,per_sample,per_sample,5.230866081376241e-13,True,False,False,True,rel_sse
113728,GSA,0.2358372317110681,dry,TC air,1.4346,1.4345989593490376,7.253945089319828e-05,2.98,0.025,0.07662583094446322,per_sample,per_sample,5.261971935886726e-13,True,False,False,True,rel_sse
113728,Bruggeman,0.2358372317110681,dry,TC air,1.4346,1.9413392553154916,35.322686136588,2.98,0.025,,,per_sample,0.1247692155903906,True,False,False,False,rel_sse
113735,MT,0.09160330411903464,dry,TC air,2.3656875,2.3656884803264586,4.143938955069861e-05,2.98,0.025,0.1265202595608599,per_sample,per_sample,1.7172230063345492e-13,True,False,False,True,rel_sse
113735,SCA,0.09160330411903464,dry,TC air,2.3656875,2.3656873443297046,6.580340612229258e-06,2.98,0.025,0.14253331179894205,per_sample,per_sample,4.330088257295373e-15,True,False,False,True,rel_sse
113735,DEM,0.09160330411903464,dry,TC air,2.3656875,2.3656873598062043,5.926133341091322e-06,2.98,0.025,0.1429424446880653,per_sample,per_sample,3.511905637639419e-15,True,False,False,True,rel_sse
113735,GSA,0.09160330411903464,dry,TC air,2.3656875,2.365688480326461,4.143938964455911e-05,2.98,0.025,0.12652025956086096,per_sample,per_sample,1.717223014113593e-13,True,False,False,True,rel_sse
113735,Bruggeman,0.09160330411903464,dry,TC air,2.3656875,2.5759291559140634,8.887127142281615,2.98,0.025,,,per_sample,0.00789810288430786,True,False,False,False,rel_sse
113754,MT,0.1192694322660098,dry,TC air,1.8863500000000002,1.886350389546547,2.0650809595109496e-05,2.98,0.025,0.05726541084530149,per_sample,per_sample,4.264559369334664e-14,True,False,False,True,rel_sse
113754,SCA,0.1192694322660098,dry,TC air,1.8863500000000002,1.886352342804753,0.00012419777628032812,2.98,0.025,0.07717301756442285,per_sample,per_sample,1.5425087632978431e-12,True,False,False,True,rel_sse
113754,DEM,0.1192694322660098,dry,TC air,1.8863500000000002,1.88635193788691,0.00010273209689775312,2.98,0.025,0.0723384741189113,per_sample,per_sample,1.0553883733009337e-12,True,False,False,True,rel_sse
113754,GSA,0.1192694322660098,dry,TC air,1.8863500000000002,1.886350389546548,2.0650809653965116e-05,2.98,0.025,0.05726541084530149,per_sample,per_sample,4.264559393642989e-14,True,False,False,True,rel_sse
113754,Bruggeman,0.1192694322660098,dry,TC air,1.8863500000000002,2.454017432754297,30.09343084551101,2.98,0.025,,,per_sample,0.09056145800535535,True,False,False,False,rel_sse
129473,MT,0.117869102602222,dry,TC air,2.235925,2.235925202826887,9.071274163555506e-06,2.98,0.025,0.13415130144920906,per_sample,per_sample,8.228801495038962e-15,True,False,False,True,rel_sse
129473,SCA,0.117869102602222,dry,TC air,2.235925,2.2359241915709336,3.615635883836928e-05,2.98,0.025,0.15519977048861663,per_sample,per_sample,1.3072822844489244e-13,True,False,False,True,rel_sse
129473,DEM,0.117869102602222,dry,TC air,2.235925,2.2359247543041634,1.0988554471409513e-05,2.98,0.025,0.15640346527679755,per_sample,per_sample,1.20748329371134e-14,True,False,False,True,rel_sse
129473,GSA,0.117869102602222,dry,TC air,2.235925,2.235925202826887,9.071274163555506e-06,2.98,0.025,0.1341513014492092,per_sample,per_sample,8.228801495038962e-15,True,False,False,True,rel_sse
129473,Bruggeman,0.117869102602222,dry,TC air,2.235925,2.4601863322761655,10.029913001382674,2.98,0.025,,,per_sample,0.010059915481530518,True,False,False,False,rel_sse
129498,MT,0.136895751762234,dry,TC air,1.9574,1.957400618719214,3.1609237450848936e-05,2.98,0.025,0.08427562883832959,per_sample,per_sample,9.991438922241512e-14,True,False,False,True,rel_sse
129498,SCA,0.136895751762234,dry,TC air,1.9574,1.9574000929873037,4.75055193802127e-06,2.98,0.025,0.10805034001442593,per_sample,per_sample,2.256774371583764e-15,True,False,False,True,rel_sse
129498,DEM,0.136895751762234,dry,TC air,1.9574,1.9573997669851142,1.1904306009550424e-05,2.98,0.025,0.10466651447074962,per_sample,per_sample,1.4171250156901832e-14,True,False,False,True,rel_sse
129498,GSA,0.136895751762234,dry,TC air,1.9574,1.9574006187192143,3.1609237473536646e-05,2.98,0.025,0.08427562883832959,per_sample,per_sample,9.991438936584334e-14,True,False,False,True,rel_sse
129498,Bruggeman,0.136895751762234,dry,TC air,1.9574,2.376384652094541,21.405162567412937,2.98,0.025,,,per_sample,0.0458180984537376,True,False,False,False,rel_sse
129524,MT,0.1474964002666242,dry,TC air,1.9375625,1.9375622444571943,1.3188880658294364e-05,2.98,0.025,0.09214306172958134,per_sample,per_sample,1.739465730187312e-14,True,False,False,True,rel_sse
129524,SCA,0.1474964002666242,dry,TC air,1.9375625,1.9375622913612927,1.0768102057189203e-05,2.98,0.025,0.11812385472277985,per_sample,per_sample,1.1595202191404235e-14,True,False,False,True,rel_sse
