phi_total,phi_mc_abs,delta_lambda_pct
0.1318,0.00111875,-6.1795973625369625
0.1318,0.0011875,-6.534380260734608
0.1318,0.00125625,-6.886472360317881
0.1318,0.0013249999999999998,-7.2359041575878065
0.1318,0.00139375,-7.582705689738136
0.1318,0.0014624999999999998,-7.92690654346226
0.1318,0.0015312499999999998,-8.268535863367756
0.1318,0.0015999999999999999,-8.607622360202472
0.1318,0.0016687499999999999,-8.94419431889813
0.1318,0.0017375,-9.278279606435143
0.1318,0.00180625,-9.60990567953425
0.1318,0.001875,-9.939099592178446
0.1318,0.0019437499999999997,-10.265888002970431
0.1318,0.0020124999999999995,-10.590297182329047
0.1318,0.0020812499999999998,-10.912353019529307
0.1318,0.00215,-11.232081029589606
0.1318,0.00221875,-11.549506360010316
0.1318,0.0022874999999999996,-11.864653797367067
0.1318,0.00235625,-12.177547773762816
0.1318,0.0024249999999999996,-12.488212373141932
0.1318,0.00249375,-12.796671337469707
0.1318,0.0025624999999999997,-13.102948072780785
0.1318,0.00263125,-13.407065655099752
0.1318,0.0026999999999999997,-13.70904683623679
0.1318,0.0027687499999999995,-14.00891404946169
0.1318,0.0028374999999999997,-14.306689415059255
0.1318,0.0029062499999999995,-14.602394745768509
0.1318,0.0029749999999999998,-14.896051552109286
0.1318,0.0030437499999999996,-15.187681047598119
0.1318,0.0031125,-15.477304153856752
0.1318,0.0031812499999999996,-15.76494150561539
0.1318,0.00325,-16.05061345561354
0.1318,0.0033187499999999997,-16.334340079400544
0.1318,0.0033874999999999995,-16.616141180038657
0.1318,0.0034562499999999997,-16.896036292710317
0.1318,0.0035249999999999995,-17.17404468923263
0.1318,0.0035937499999999997,-17.45018538248061
0.1318,0.0036624999999999995,-17.724477130721667
0.1318,0.0037312499999999998,-17.996938441863293
0.1318,0.0037999999999999996,-18.267587577615977
0.1318,0.0038687499999999994,-18.536442557573487
0.1318,0.0039375,-18.803521163211958
0.1318,0.004006249999999999,-19.068840941810286
0.1318,0.004075,-19.332419210293143
0.1318,0.00414375,-19.594273058998677
0.1318,0.004212499999999999,-19.854419355372322
0.1318,0.0042812499999999995,-20.112874747588886
0.1318,0.00435,-20.369655668103853
0.1318,0.004418749999999999,-20.624778337136306
0.1318,0.0044875,-20.878258766084166
0.1318,0.0045562499999999995,-21.13011276087407
0.1318,0.004624999999999999,-21.380355925246622
0.1318,0.00469375,-21.629003663979216
0.1318,0.004762499999999999,-21.876071186046936
0.1318,0.004831249999999999,-22.12157350772382
0.1318,0.0049,-22.36552545562507
0.1318,0.004968749999999999,-22.60794166969202
0.1318,0.005037499999999999,-22.848836606120642
0.1318,0.00510625,-23.08822454023545
0.1318,0.005174999999999999,-23.32611956930927
0.1318,0.00524375,-23.562535615330738
0.1318,0.0053124999999999995,-23.797486427720056
0.1318,0.005381249999999999,-24.030985585994618
0.1318,0.00545,-24.263046502385322
0.1318,0.005518749999999999,-24.49368242440466
0.1318,0.005587499999999999,-24.72290643736759
0.1318,0.00565625,-24.95073146686641
0.1318,0.005724999999999999,-25.17717028120033
0.1318,0.0057937499999999986,-25.402235493760816
0.1318,0.0058625,-25.62593956537377
0.1318,0.005931249999999999,-25.84829480659925
0.1318,0.006,-26.06931337998973
0.1347,0.0005,-2.8558237250318084
0.1347,0.00056875,-3.235714140902693
0.1347,0.0006375,-3.612625957369462
0.1347,0.00070625,-3.986594069003241
0.1347,0.000775,-4.357652827437794
0.1347,0.00084375,-4.725836051888304
0.1347,0.0009124999999999999,-5.091177039426542
0.1347,0.00098125,-5.453708575019
0.1347,0.00105,-5.813462941334306
0.1347,0.00111875,-6.170471928326267
0.1347,0.0011875,-6.524766842598047
0.1347,0.00125625,-6.876378516553875
0.1347,0.0013249999999999998,-7.225337317343489
0.1347,0.00139375,-7.5716731556048815
0.1347,0.0014624999999999998,-7.9154154940106025
0.1347,0.0015312499999999998,-8.256593355622941
0.1347,0.0015999999999999999,-8.595235332062618
0.1347,0.0016687499999999999,-8.931369591496068
0.1347,0.0017375,-9.265023886445992
0.1347,0.00180625,-9.596225561429609
0.1347,0.001875,-9.925001560429067
0.1347,0.0019437499999999997,-10.251378434198466
0.1347,0.0020124999999999995,-10.57538234741114
0.1347,0.0020812499999999998,-10.897039085652116
0.1347,0.00215,-11.216374062258728
0.1347,0.00221875,-11.533412325013876
0.1347,0.0022874999999999996,-11.848178562695205
0.1347,0.00235625,-12.160697111484225
0.1347,0.0024249999999999996,-12.47099196123833
0.1347,0.00249375,-12.77908676162972
0.1347,0.0025624999999999997,-13.085004828153867
0.1347,0.00263125,-13.388769148011418
0.1347,0.0026999999999999997,-13.690402385865982
0.1347,0.0027687499999999995,-13.98992688948149
0.1347,0.0028374999999999997,-14.287364695241383
0.1347,0.0029062499999999995,-14.582737533553157
0.1347,0.0029749999999999998,-14.876066834140559
0.1347,0.0030437499999999996,-15.167373731226284
0.1347,0.0031125,-15.45667906860804
0.1347,0.0031812499999999996,-15.744003404630178
0.1347,0.00325,-16.029367017053513
0.1347,0.0033187499999999997,-16.312789907825987
0.1347,0.0033874999999999995,-16.59429180775607
0.1347,0.0034562499999999997,-16.87389218109165
0.1347,0.0035249999999999995,-17.151610230006366
0.1347,0.0035937499999999997,-17.42746489899566
0.1347,0.0036624999999999995,-17.701474879184577
0.1347,0.0037312499999999998,-17.973658612549574
0.1347,0.0037999999999999996,-18.24403429605598
0.1347,0.0038687499999999994,-18.51261988571352
0.1347,0.0039375,-18.779433100551298
0.1347,0.004006249999999999,-19.044491426514696
0.1347,0.004075,-19.307812120285124
0.1347,0.00414375,-19.56941221302544
0.1347,0.004212499999999999,-19.829308514051775
0.1347,0.0042812499999999995,-20.087517614434173
0.1347,0.00435,-20.344055890526885
0.1347,0.004418749999999999,-20.59893950743103
0.1347,0.0044875,-20.852184422389662
0.1347,0.0045562499999999995,-21.103806388118297
0.1347,0.004624999999999999,-21.353820956071104
0.1347,0.00469375,-21.60224347964501
0.1347,0.004762499999999999,-21.849089117322535
0.1347,0.004831249999999999,-22.094372835755266
0.1347,0.0049,-22.33810941278863
0.1347,0.004968749999999999,-22.580313440429972
0.1347,0.005037499999999999,-22.820999327760525
0.1347,0.00510625,-23.060181303793055
0.1347,0.005174999999999999,-23.297873420275742
0.1347,0.00524375,-23.53408955444431
0.1347,0.0053124999999999995,-23.768843411722614
0.1347,0.005381249999999999,-24.002148528373453
0.1347,0.00545,-24.23401827410046
0.1347,0.005518749999999999,-24.464465854601965
0.1347,0.005587499999999999,-24.693504314078204
0.1347,0.00565625,-24.921146537692564
0.1347,0.005724999999999999,-25.147405253987834
0.1347,0.0057937499999999986,-25.372293037258917
0.1347,0.0058625,-25.595822309882074
0.1347,0.005931249999999999,-25.818005344602433
0.1347,0.006,-26.03885426678009
0.1376,0.0005,-2.85146544578895
0.1376,0.00056875,-3.2307951278789653
0.1376,0.0006375,-3.607155020565612
0.1376,0.00070625,-3.9805798637839636
0.1376,0.000775,-4.351103857733552
0.1376,0.00084375,-4.718760673319867
0.1376,0.0009124999999999999,-5.083583462354341
0.1376,0.00098125,-5.445604867519287
0.1376,0.00105,-5.804857032104191
0.1376,0.00111875,-6.161371609519541
0.1376,0.0011875,-6.515179772593787
0.1376,0.00125625,-6.866312222659494
0.1376,0.0013249999999999998,-7.214799198434197
0.1376,0.00139375,-7.560670484701084
0.1376,0.0014624999999999998,-7.9039554207950635
0.1376,0.0015312499999999998,-8.244682908899263
0.1376,0.0015999999999999999,-8.582881422156579
0.1376,0.0016687499999999999,-8.9185790126014
0.1376,0.0017375,-9.251803318916053
0.1376,0.00180625,-9.58258157401632
0.1376,0.001875,-9.910940612470615
0.1376,0.0019437499999999997,-10.23690687775703
0.1376,0.0020124999999999995,-10.560506429361986
0.1376,0.0020812499999999998,-10.881764949725321
0.1376,0.00215,-11.200707751034761
0.1376,0.00221875,-11.517359781874214
0.1376,0.0022874999999999996,-11.831745633729211
0.1376,0.00235625,-12.143889547353353
0.1376,0.0024249999999999996,-12.453815418998733
0.1376,0.00249375,-12.761546806514392
0.1376,0.0025624999999999997,-13.067106935315293
0.1376,0.00263125,-13.370518704225784
0.1376,0.0026999999999999997,-13.671804691199837
0.1376,0.0027687499999999995,-13.970987158921918
0.1376,0.0028374999999999997,-14.26808806029047
0.1376,0.0029062499999999995,-14.563129043787812
0.1376,0.0029749999999999998,-14.856131458738359
0.1376,0.0030437499999999996,-15.147116360458394
0.1376,0.0031125,-15.436104515299801
0.1376,0.0031812499999999996,-15.723116405590403
0.1376,0.00325,-16.008172234473033
0.1376,0.0033187499999999997,-16.291291930646377
0.1376,0.0033874999999999995,-16.57249515300916
0.1376,0.0034562499999999997,-16.85180129521069
0.1376,0.0035249999999999995,-17.12922949010931
0.1376,0.0035937499999999997,-17.404798614141445
0.1376,0.0036624999999999995,-17.67852729160296
0.1376,0.0037312499999999998,-17.95043389884514
0.1376,0.0037999999999999996,-18.220536568387033
0.1376,0.0038687499999999994,-18.488853192946383
0.1376,0.0039375,-18.75540142939062
0.1376,0.004006249999999999,-19.02019870261028
0.1376,0.004075,-19.283262209316078
0.1376,0.00414375,-19.544608921761792
0.1376,0.004212499999999999,-19.80425559139447
0.1376,0.0042812499999999995,-20.06221875243367
0.1376,0.00435,-20.318514725381043
0.1376,0.004418749999999999,-20.57315962046263
0.1376,0.0044875,-20.82616934100418
0.1376,0.0045562499999999995,-21.077559586742254
0.1376,0.004624999999999999,-21.327345857071514
0.1376,0.00469375,-21.575543454230363
0.1376,0.004762499999999999,-21.822167486425666
0.1376,0.004831249999999999,-22.067232870898696
0.1376,0.0049,-22.310754336932533
0.1376,0.004968749999999999,-22.55274642880338
0.1376,0.005037499999999999,-22.793223508676032
0.1376,0.00510625,-23.032199759445444
0.1376,0.005174999999999999,-23.269689187524868
0.1376,0.00524375,-23.505705625582667
0.1376,0.0053124999999999995,-23.740262735227756
0.1376,0.005381249999999999,-23.973374009645855
0.1376,0.00545,-24.205052776186932
0.1376,0.005518749999999999,-24.43531219890499
0.1376,0.005587499999999999,-24.66416528105167
0.1376,0.00565625,-24.89162486752393
0.1376,0.005724999999999999,-25.117703647267252
0.1376,0.0057937499999999986,-25.34241415563543
0.1376,0.0058625,-25.565768776707376
0.1376,0.005931249999999999,-25.787779745562172
0.1376,0.006,-26.00845915051328
0.1405,0.0005,-2.8471196026753582
0.1405,0.00056875,-3.2258900908141084
0.1405,0.0006375,-3.6016995614048954
0.1405,0.00070625,-3.9745826006486875
0.1405,0.000775,-4.344573258189403
0.1405,0.00084375,-4.711705057478814
0.1405,0.0009124999999999999,-5.076011005901738
0.1405,0.00098125,-5.437523604668743
0.1405,0.00105,-5.796274858481707
0.1405,0.00111875,-6.1522962849791405
0.1405,0.0011875,-6.505618923966449
0.1405,0.00125625,-6.856273346437142
0.1405,0.0013249999999999998,-7.2042896633905515
0.1405,0.00139375,-7.549697534451097
0.1405,0.0014624999999999998,-7.8925261762945516
0.1405,0.0015312499999999998,-8.232804370886319
0.1405,0.0015999999999999999,-8.57056047353639
0.1405,0.0016687499999999999,-8.905822420775928
0.1405,0.0017375,-9.238617738060068
0.1405,0.00180625,-9.56897354730112
0.1405,0.001875,-9.896916574236943
0.1405,0.0019437499999999997,-10.22247315563837
0.1405,0.0020124999999999995,-10.545669246359763
0.1405,0.0020812499999999998,-10.866530426236908
0.1405,0.00215,-11.185081906835885
0.1405,0.00221875,-11.501348538056732
0.1405,0.0022874999999999996,-11.815354814595379
0.1405,0.00235625,-12.127124882267879
0.1405,0.0024249999999999996,-12.436682544199527
0.1405,0.00249375,-12.744051266883137
0.1405,0.0025624999999999997,-13.049254186108895
0.1405,0.00263125,-13.352314112769603
0.1405,0.0026999999999999997,-13.653253538543762
0.1405,0.0027687499999999995,-13.952094641460103
0.1405,0.0028374999999999997,-14.248859291345827
0.1405,0.0029062499999999995,-14.543569055161889
0.1405,0.0029749999999999998,-14.836245202227653
0.1405,0.0030437499999999996,-15.126908709337997
0.1405,0.0031125,-15.415580265774881
0.1405,0.0031812499999999996,-15.702280278216659
0.1405,0.00325,-15.98702887554665
0.1405,0.0033187499999999997,-16.269845913564367
0.1405,0.0033874999999999995,-16.550750979600785
0.1405,0.0034562499999999997,-16.829763397040516
0.1405,0.0035249999999999995,-17.106902229752812
0.1405,0.0035937499999999997,-17.382186286433786
0.1405,0.0036624999999999995,-17.65563412486136
0.1405,0.0037312499999999998,-17.927264056065834
0.1405,0.0037999999999999996,-18.197094148417087
0.1405,0.0038687499999999994,-18.465142231631162
0.1405,0.0039375,-18.731425900697516
0.1405,0.004006249999999999,-18.99596251972907
0.1405,0.004075,-19.258769225736692
0.1405,0.00414375,-19.51986293232984
0.1405,0.004212499999999999,-19.779260333345185
0.1405,0.0042812499999999995,-20.036977906404676
0.1405,0.00435,-20.293031916404555
0.1405,0.004418749999999999,-20.547438418937375
0.1405,0.0044875,-20.800213263647777
0.1405,0.0045562499999999995,-21.051372097524236
0.1405,0.004624999999999999,-21.30093036812764
0.1405,0.00469375,-21.548903326758566
0.1405,0.004762499999999999,-21.795306031564007
0.1405,0.004831249999999999,-22.040153350585847
0.1405,0.0049,-22.283459964751145
0.1405,0.004968749999999999,-22.525240370806678
0.1405,0.005037499999999999,-22.765508884198127
0.1405,0.00510625,-23.0042796418955
0.1405,0.005174999999999999,-23.241566605165904
0.1405,0.00524375,-23.477383562294847
0.1405,0.0053124999999999995,-23.71174413125678
0.1405,0.005381249999999999,-23.944661762336953
0.1405,0.00545,-24.176149740704304
0.1405,0.005518749999999999,-24.40622118893762
0.1405,0.005587499999999999,-24.634889069505064
0.1405,0.00565625,-24.862166187198945
0.1405,0.005724999999999999,-25.08806519152562
0.1405,0.0057937499999999986,-25.312598579052608
0.1405,0.0058625,-25.535778695712843
0.1405,0.005931249999999999,-25.757617739067587
0.1405,0.006,-25.97812776052873
0.1434,0.0005,-2.8427861342189757
0.1434,0.00056875,-3.2209989608157623
0.1434,0.0006375,-3.5962595038018477
0.1434,0.00070625,-3.9686021965394747
0.1434,0.000775,-4.338060938989127
0.1434,0.00084375,-4.704669107998509
0.1434,0.0009124999999999999,-5.06845956735365
0.1434,0.00098125,-5.42946467759982
0.1434,0.00105,-5.787716305637187
0.1434,0.00111875,-6.14324583409817
0.1434,0.0011875,-6.496084170511376
0.1434,0.00125625,-6.846261756258786
0.1434,0.0013249999999999998,-7.193808575330471
0.1434,0.00139375,-7.538754162883257
0.1434,0.0014624999999999998,-7.881127613607576
0.1434,0.0015312499999999998,-8.220957589907952
0.1434,0.0015999999999999999,-8.558272329902003
0.1434,0.0016687499999999999,-8.893099655242168
0.1434,0.0017375,-9.225466978765342
0.1434,0.00180625,-9.555401311974306
0.1434,0.001875,-9.882929272355614
0.1434,0.0019437499999999997,-10.208077090537822
0.1434,0.0020124999999999995,-10.530870617294285
0.1434,0.0020812499999999998,-10.851335330394404
0.1434,0.00215,-11.169496341307044
0.1434,0.00221875,-11.485378401760025
0.1434,0.0022874999999999996,-11.799005910159035
0.1434,0.00235625,-12.110402917869656
0.1434,0.0024249999999999996,-12.419593135365805
0.1434,0.00249375,-12.726599938248038
0.1434,0.0025624999999999997,-13.031446373134548
0.1434,0.00263125,-13.334155163428543
0.1434,0.0026999999999999997,-13.634748714964424
0.1434,0.0027687499999999995,-13.933249121536342
0.1434,0.0028374999999999997,-14.229678170311226
0.1434,0.0029062499999999995,-14.524057347130094
0.1434,0.0029749999999999998,-14.816407841699116
0.1434,0.0030437499999999996,-15.106750552674269
0.1434,0.0031125,-15.395106092641281
0.1434,0.0031812499999999996,-15.681494792993837
0.1434,0.00325,-15.965936708712041
0.1434,0.0033187499999999997,-16.248451623044218
0.1434,0.0033874999999999995,-16.529059052093363
0.1434,0.0034562499999999997,-16.807778249311397
0.1434,0.0035249999999999995,-17.084628209902817
0.1434,0.0035937499999999997,-17.35962767514008
0.1434,0.0036624999999999995,-17.63279513659271
0.1434,0.0037312499999999998,-17.904148840272313
0.1434,0.0037999999999999996,-18.17370679069502
0.1434,0.0038687499999999994,-18.441486754863785
0.1434,0.0039375,-18.70750626617215
0.1434,0.004006249999999999,-18.971782628230994
0.1434,0.004075,-19.23433291862068
0.1434,0.00414375,-19.495173992569594
0.1434,0.004212499999999999,-19.754322486561286
0.1434,0.0042812499999999995,-20.01179482187154
0.1434,0.00435,-20.267607208036996
0.1434,0.004418749999999999,-20.52177564625694
0.1434,0.0044875,-20.77431593272983
0.1434,0.0045562499999999995,-21.02524366192563
0.1434,0.004624999999999999,-21.274574229795977
0.1434,0.00469375,-21.52232283692299
0.1434,0.004762499999999999,-21.768504491608525
0.1434,0.004831249999999999,-22.013134012904803
0.1434,0.0049,-22.256226033588142
0.1434,0.004968749999999999,-22.49779500307651
0.1434,0.005037499999999999,-22.737855190292667
0.1434,0.00510625,-22.976420686473677
0.1434,0.005174999999999999,-23.213505407928086
0.1434,0.00524375,-23.449123098742124
0.1434,0.0053124999999999995,-23.683287333435477
0.1434,0.005381249999999999,-23.916011519568475
0.1434,0.00545,-24.14730890030091
0.1434,0.005518749999999999,-24.377192556904312
0.1434,0.005587499999999999,-24.605675411227974
0.1434,0.00565625,-24.832770228120353
0.1434,0.005724999999999999,-25.058489617806078
0.1434,0.0057937499999999986,-25.282846038220384
0.1434,0.0058625,-25.505851797300963
0.1434,0.005931249999999999,-25.727519055238698
0.1434,0.006,-25.94785982668812
0.14629999999999999,0.0005,-2.8384649792353414
0.14629999999999999,0.00056875,-3.216121669311347
0.14629999999999999,0.0006375,-3.590834772021349
0.14629999999999999,0.00070625,-3.9626385687777375
0.14629999999999999,0.000775,-4.331566810723408
0.14629999999999999,0.00084375,-4.697652728945372
0.14629999999999999,0.0009124999999999999,-5.060929044452674
0.14629999999999999,0.00098125,-5.421427977926081
0.14629999999999999,0.00105,-5.779181259244252
0.14629999999999999,0.00111875,-6.134220136793832
0.14629999999999999,0.0011875,-6.486575386567837
0.14629999999999999,0.00125625,-6.83627732105883
0.14629999999999999,0.0013249999999999998,-7.183355797951776
0.14629999999999999,0.00139375,-7.527840228622268
0.14629999999999999,0.0014624999999999998,-7.869759586444343
0.14629999999999999,0.0015312499999999998,-8.20914241491418
0.14629999999999999,0.0015999999999999999,-8.546016835592944
0.14629999999999999,0.0016687499999999999,-8.880410555874663
0.14629999999999999,0.0017375,-9.212350876582844
0.14629999999999999,0.00180625,-9.541864699400662
0.14629999999999999,0.001875,-9.868978534138662
0.14629999999999999,0.0019437499999999997,-10.193718505844352
0.14629999999999999,0.0020124999999999995,-10.516110361757491
0.14629999999999999,0.0020812499999999998,-10.836179478115097
0.14629999999999999,0.00215,-11.153950866809875
0.14629999999999999,0.00221875,-11.469449181905757
0.14629999999999999,0.0022874999999999996,-11.78269872601413
0.14629999999999999,0.00235625,-12.093723456534164
0.14629999999999999,0.0024249999999999996,-12.402546991760742
0.14629999999999999,0.00249375,-12.7091926168631
0.14629999999999999,0.0025624999999999997,-13.013683289737319
0.14629999999999999,0.00263125,-13.316041646736169
0.14629999999999999,0.0026999999999999997,-13.616290008278595
0.14629999999999999,0.0027687499999999995,-13.914450384342572
0.14629999999999999,0.0028374999999999997,-14.210544479843382
0.14629999999999999,0.0029062499999999995,-14.504593699900797
0.14629999999999999,0.0029749999999999998,-14.796619154997288
0.14629999999999999,0.0030437499999999996,-15.08664166603021
0.14629999999999999,0.0031125,-15.37468176926031
0.14629999999999999,0.0031812499999999996,-15.660759721159165
0.14629999999999999,0.00325,-15.94489550315786
0.14629999999999999,0.0033187499999999997,-16.2271088262993
0.14629999999999999,0.0033874999999999995,-16.507419135796408
0.14629999999999999,0.0034562499999999997,-16.785845615498374
0.14629999999999999,0.0035249999999999995,-17.062407192267223
0.14629999999999999,0.0035937499999999997,-17.33712254026669
0.14629999999999999,0.0036624999999999995,-17.61001008516554
0.14629999999999999,0.0037312499999999998,-17.88108800825723
0.14629999999999999,0.0037999999999999996,-18.15037425049774
0.14629999999999999,0.0038687499999999994,-18.417886516464065
0.14629999999999999,0.0039375,-18.68364227823403
0.14629999999999999,0.004006249999999999,-18.947658779190654
0.14629999999999999,0.004075,-19.209953037751543
0.14629999999999999,0.00414375,-19.4705418510257
0.14629999999999999,0.004212499999999999,-19.729441798399414
0.14629999999999999,0.0042812499999999995,-19.98666924505233
0.14629999999999999,0.00435,-20.24224034540582
0.14629999999999999,0.004418749999999999,-20.496171046504966
0.14629999999999999,0.0044875,-20.74847709133548
0.14629999999999999,0.0045562499999999995,-20.99917402207724
0.14629999999999999,0.004624999999999999,-21.24827718329583
0.14629999999999999,0.00469375,-21.495801725073278
0.14629999999999999,0.004762499999999999,-21.7417626060796
0.14629999999999999,0.004831249999999999,-21.986174596586196
0.14629999999999999,0.0049,-22.229052281422632
0.14629999999999999,0.004968749999999999,-22.470410062877658
0.14629999999999999,0.005037499999999999,-22.710262163546325
0.14629999999999999,0.00510625,-22.94862262912359
0.14629999999999999,0.005174999999999999,-23.18550533114627
0.14629999999999999,0.00524375,-23.42092396968385
0.14629999999999999,0.0053124999999999995,-23.65489207597987
0.14629999999999999,0.005381249999999999,-23.887423015044497
0.14629999999999999,0.00545,-24.11852998819935
0.14629999999999999,0.005518749999999999,-24.34822603557588
0.14629999999999999,0.005587499999999999,-24.57652403856809
0.14629999999999999,0.00565625,-24.803436722240686
0.14629999999999999,0.005724999999999999,-25.028976657693182
0.14629999999999999,0.0057937499999999986,-25.253156264381772
0.14629999999999999,0.0058625,-25.47598781239876
0.14629999999999999,0.005931249999999999,-25.697483424711496
0.14629999999999999,0.006,-25.917655079360657
0.1492,0.0005,-2.834156076824182
0.1492,0.00056875,-3.2112581480441302
0.1492,0.0006375,-3.585425290674379
0.1492,0.00070625,-3.9566916350596335
0.1492,0.000775,-4.325090784384739
0.1492,0.00084375,-4.690655824813371
0.1492,0.0009124999999999999,-5.053419335393477
0.1492,0.00098125,-5.4134133977361945
0.1492,0.00105,-5.770669605473388
0.1492,0.00111875,-6.1252190735009275
0.1492,0.0011875,-6.477092447011968
0.1492,0.00125625,-6.8263199103269026
0.1492,0.0013249999999999998,-7.172931195524758
0.1492,0.00139375,-7.516955590881292
0.1492,0.0014624999999999998,-7.858421949118764
0.1492,0.0015312499999999998,-8.197358695472733
0.1492,0.0015999999999999999,-8.53379383557972
0.1492,0.0016687499999999999,-8.86775496319129
0.1492,0.0017375,-9.199269267718352
0.1492,0.00180625,-9.528363541610334
0.1492,0.001875,-9.855064187573252
0.1492,0.0019437499999999997,-10.179397225631044
0.1492,0.0020124999999999995,-10.501388300033609
0.1492,0.0020812499999999998,-10.821062686016106
0.1492,0.00215,-11.138445296412655
0.1492,0.00221875,-11.453560688128288
0.1492,0.0022874999999999996,-11.766433068472857
0.1492,0.00235625,-12.077086301360033
0.1492,0.0024249999999999996,-12.385543913374866
0.1492,0.00249375,-12.691829099713287
0.1492,0.0025624999999999997,-12.99596472999637
0.1492,0.00263125,-13.297973353962695
0.1492,0.0026999999999999997,-13.59787720704174
0.1492,0.0027687499999999995,-13.89569821581107
0.1492,0.0028374999999999997,-14.191458003340312
0.1492,0.0029062499999999995,-14.485177894424355
0.1492,0.0029749999999999998,-14.776878920708958
0.1492,0.0030437499999999996,-15.066581825710719
0.1492,0.0031125,-15.354307069734409
0.1492,0.0031812499999999996,-15.640074834689996
0.1492,0.00325,-15.923905028811369
0.1492,0.0033187499999999997,-16.205817291279928
0.1492,0.0033874999999999995,-16.4858309967542
0.1492,0.0034562499999999997,-16.763965259808696
0.1492,0.0035249999999999995,-17.04023893928333
0.1492,0.0035937499999999997,-17.314670642546233
0.1492,0.0036624999999999995,-17.587278729671137
0.1492,0.0037312499999999998,-17.858081317532164
0.1492,0.0037999999999999996,-18.127096283817213
0.1492,0.0038687499999999994,-18.394341270962443
0.1492,0.0039375,-18.659833690008902
0.1492,0.004006249999999999,-18.923590724384134
0.1492,0.004075,-19.185629333609175
0.1492,0.00414375,-19.445966256934014
0.1492,0.004212499999999999,-19.70461801690191
0.1492,0.0042812499999999995,-19.961600922845086
0.1492,0.00435,-20.216931074312733
0.1492,0.004418749999999999,-20.470624364433228
0.1492,0.0044875,-20.722696483211855
0.1492,0.0045562499999999995,-20.97316292076544
0.1492,0.004624999999999999,-21.222038970495564
0.1492,0.00469375,-21.46933973220129
0.1492,0.004762499999999999,-21.71508011513303
0.1492,0.004831249999999999,-21.95927484098898
0.1492,0.0049,-22.201938446854857
0.1492,0.004968749999999999,-22.443085288088792
0.1492,0.005037499999999999,-22.682729541152256
0.1492,0.00510625,-22.920885206387982
0.1492,0.005174999999999999,-23.15756611074667
0.1492,0.00524375,-23.39278591046293
0.1492,0.0053124999999999995,-23.62655809368171
0.1492,0.005381249999999999,-23.85889598303688
0.1492,0.00545,-24.089812738181905
0.1492,0.005518749999999999,-24.319321358274614
0.1492,0.005587499999999999,-24.54743468441644
0.1492,0.00565625,-24.774165402047547
0.1492,0.005724999999999999,-24.99952604329823
0.1492,0.0057937499999999986,-25.22352898929799
0.1492,0.0058625,-25.4461864724431
0.1492,0.005931249999999999,-25.66751057862316
0.1492,0.006,-25.887513249408038
0.1521,0.0005,-2.8298593663659
0.1521,0.00056875,-3.206408329069444
0.1521,0.0006375,-3.580030984713646
0.1521,0.00070625,-3.950761313451354
0.1521,0.000775,-4.31863277136255
0.1521,0.00084375,-4.683678300518853
0.1521,0.0009124999999999999,-5.045930338817085
0.1521,0.00098125,-5.405420829587957
0.1521,0.00105,-5.762181230985777
0.1521,0.00111875,-6.116242525165136
0.1521,0.0011875,-6.4676352272499695
0.1521,0.00125625,-6.816389394100743
0.1521,0.0013249999999999998,-7.162534632884607
0.1521,0.00139375,-7.506100109454425
0.1521,0.0014624999999999998,-7.8471145565404665
0.1521,0.0015312499999999998,-8.185606281761087
0.1521,0.0015999999999999999,-8.521603175455496
0.1521,0.0016687499999999999,-8.85513271834464
0.1521,0.0017375,-9.186221989023485
0.1521,0.00180625,-9.514897671289676
0.1521,0.001875,-9.841186061312369
0.1521,0.0019437499999999997,-10.165113074645564
0.1521,0.0020124999999999995,-10.486704253089503
0.1521,0.0020812499999999998,-10.805984771404532
0.1521,0.00215,-11.122979443880235
0.1521,0.00221875,-11.437712730764543
0.1521,0.0022874999999999996,-11.750208744555275
0.1521,0.00235625,-12.060491256158356
0.1521,0.0024249999999999996,-12.368583700915293
0.1521,0.00249375,-12.674509184503767
0.1521,0.0025624999999999997,-12.978290488713913
0.1521,0.00263125,-13.279950077103832
0.1521,0.0026999999999999997,-13.579510100536703
0.1521,0.0027687499999999995,-13.876992402602966
0.1521,0.0028374999999999997,-14.172418524929856
0.1521,0.0029062499999999995,-14.465809712381372
0.1521,0.0029749999999999998,-14.757186918151135
0.1521,0.0030437499999999996,-15.046570808750529
0.1521,0.0031125,-15.333981768895212
0.1521,0.0031812499999999996,-15.61943990629156
0.1521,0.00325,-15.902965056326279
0.1521,0.0033187499999999997,-16.184576786660823
0.1521,0.0033874999999999995,-16.464294401733188
0.1521,0.0034562499999999997,-16.742136947169122
0.1521,0.0035249999999999995,-17.018123214105092
0.1521,0.0035937499999999997,-17.292271743424656
0.1521,0.0036624999999999995,-17.56460082991061
0.1521,0.0037312499999999998,-17.835128526314826
0.1521,0.0037999999999999996,-18.103872647347327
0.1521,0.0038687499999999994,-18.370850773587044
0.1521,0.0039375,-18.63608025531549
0.1521,0.004006249999999999,-18.899578216275515
0.1521,0.004075,-19.161361557356486
0.1521,0.00414375,-19.421446960207998
0.1521,0.004212499999999999,-19.679850890783325
0.1521,0.0042812499999999995,-19.936589602814433
0.1521,0.00435,-20.191679141219954
0.1521,0.004418749999999999,-20.445135345447902
0.1521,0.0044875,-20.696973852754088
0.1521,0.0045562499999999995,-20.94721010141821
0.1521,0.004624999999999999,-21.19585933389857
