state,phi_total,alpha_pore,phi_mc_abs,delta_lambda_pct
oil,0.18,0.203125,0.0025624999999999997,-5.331285689019338
oil,0.18,0.203125,0.00263125,-5.558454393332185
oil,0.18,0.203125,0.0026999999999999997,-5.784527749326548
oil,0.18,0.203125,0.0027687499999999995,-6.009513660175267
oil,0.18,0.203125,0.0028374999999999997,-6.233419953202893
oil,0.18,0.203125,0.0029062499999999995,-6.4562543807933155
oil,0.18,0.203125,0.0029749999999999998,-6.678024621284561
oil,0.18,0.203125,0.0030437499999999996,-6.898738279850675
oil,0.18,0.203125,0.0031125,-7.118402889371158
oil,0.18,0.203125,0.0031812499999999996,-7.337025911287926
oil,0.18,0.203125,0.00325,-7.554614736450091
oil,0.18,0.203125,0.0033187499999999997,-7.77117668594698
oil,0.18,0.203125,0.0033874999999999995,-7.986719011929226
oil,0.18,0.203125,0.0034562499999999997,-8.201248898418068
oil,0.18,0.203125,0.0035249999999999995,-8.414773462103852
oil,0.18,0.203125,0.0035937499999999997,-8.627299753132855
oil,0.18,0.203125,0.0036624999999999995,-8.83883475588312
oil,0.18,0.203125,0.0037312499999999998,-9.049385389729805
oil,0.18,0.203125,0.0037999999999999996,-9.258958509799509
oil,0.18,0.203125,0.0038687499999999994,-9.467560907714226
oil,0.18,0.203125,0.0039375,-9.675199312325136
oil,0.18,0.203125,0.004006249999999999,-9.881880390436022
oil,0.18,0.203125,0.004075,-10.087610747516843
oil,0.18,0.203125,0.00414375,-10.292396928407479
oil,0.18,0.203125,0.004212499999999999,-10.496245418011693
oil,0.18,0.203125,0.0042812499999999995,-10.699162641981758
oil,0.18,0.203125,0.00435,-10.901154967393522
oil,0.18,0.203125,0.004418749999999999,-11.102228703412493
oil,0.18,0.203125,0.0044875,-11.302390101950659
oil,0.18,0.203125,0.0045562499999999995,-11.50164535831443
oil,0.18,0.203125,0.004624999999999999,-11.700000611843963
oil,0.18,0.203125,0.00469375,-11.897461946543558
oil,0.18,0.203125,0.004762499999999999,-12.0940353917038
oil,0.18,0.203125,0.004831249999999999,-12.289726922515225
oil,0.18,0.203125,0.0049,-12.484542460673746
oil,0.18,0.203125,0.004968749999999999,-12.678487874977947
oil,0.18,0.203125,0.005037499999999999,-12.87156898191842
oil,0.18,0.203125,0.00510625,-13.063791546259282
oil,0.18,0.203125,0.005174999999999999,-13.255161281611928
oil,0.18,0.203125,0.00524375,-13.445683851000974
oil,0.18,0.203125,0.0053124999999999995,-13.635364867423155
oil,0.18,0.203125,0.005381249999999999,-13.824209894398264
oil,0.18,0.203125,0.00545,-14.012224446513303
oil,0.18,0.203125,0.005518749999999999,-14.199413989959206
oil,0.18,0.203125,0.005587499999999999,-14.385783943060556
oil,0.18,0.203125,0.00565625,-14.571339676798486
oil,0.18,0.203125,0.005724999999999999,-14.75608651532646
oil,0.18,0.203125,0.0057937499999999986,-14.940029736479726
oil,0.18,0.203125,0.0058625,-15.123174572277735
oil,0.18,0.203125,0.005931249999999999,-15.305526209420327
oil,0.18,0.203125,0.006,-15.487089789777247
oil,0.18,0.20625,0.0005,2.2076630389747254
oil,0.18,0.20625,0.00056875,1.9425637346374853
oil,0.18,0.20625,0.0006375,1.6788450922204108
oil,0.18,0.20625,0.00070625,1.4164963538134143
oil,0.18,0.20625,0.000775,1.1555068729821862
oil,0.18,0.20625,0.00084375,0.8958661133280815
oil,0.18,0.20625,0.0009124999999999999,0.6375636470701651
oil,0.18,0.20625,0.00098125,0.3805891536490854
oil,0.18,0.20625,0.00105,0.12493241835270227
oil,0.18,0.20625,0.00111875,-0.12941666903760596
oil,0.18,0.20625,0.0011875,-0.3824681155795927
oil,0.18,0.20625,0.00125625,-0.6342318264825506
oil,0.18,0.20625,0.0013249999999999998,-0.8847176063998968
oil,0.18,0.20625,0.00139375,-1.133935160701748
oil,0.18,0.20625,0.0014624999999999998,-1.3818940967286177
oil,0.18,0.20625,0.0015312499999999998,-1.6286039250259756
oil,0.18,0.20625,0.0015999999999999999,-1.8740740605600594
oil,0.18,0.20625,0.0016687499999999999,-2.1183138239157553
oil,0.18,0.20625,0.0017375,-2.3613324424761957
oil,0.18,0.20625,0.00180625,-2.6031390515848476
oil,0.18,0.20625,0.001875,-2.843742695690263
oil,0.18,0.20625,0.0019437499999999997,-3.0831523294736507
oil,0.18,0.20625,0.0020124999999999995,-3.3213768189600463
oil,0.18,0.20625,0.0020812499999999998,-3.5584249426125028
oil,0.18,0.20625,0.00215,-3.7943053924105623
oil,0.18,0.20625,0.00221875,-4.029026774912638
oil,0.18,0.20625,0.0022874999999999996,-4.26259761230273
oil,0.18,0.20625,0.00235625,-4.4950263434219595
oil,0.18,0.20625,0.0024249999999999996,-4.726321324784794
oil,0.18,0.20625,0.00249375,-4.95649083158066
oil,0.18,0.20625,0.0025624999999999997,-5.185543058660653
oil,0.18,0.20625,0.00263125,-5.413486121510454
oil,0.18,0.20625,0.0026999999999999997,-5.640328057208432
oil,0.18,0.20625,0.0027687499999999995,-5.866076825370535
oil,0.18,0.20625,0.0028374999999999997,-6.09074030908116
oil,0.18,0.20625,0.0029062499999999995,-6.314326315810799
oil,0.18,0.20625,0.0029749999999999998,-6.536842578320509
oil,0.18,0.20625,0.0030437499999999996,-6.758296755553283
oil,0.18,0.20625,0.0031125,-6.9786964335129325
oil,0.18,0.20625,0.0031812499999999996,-7.198049126130252
oil,0.18,0.20625,0.00325,-7.416362276116884
oil,0.18,0.20625,0.0033187499999999997,-7.633643255807201
oil,0.18,0.20625,0.0033874999999999995,-7.849899367988184
oil,0.18,0.20625,0.0034562499999999997,-8.065137846717468
oil,0.18,0.20625,0.0035249999999999995,-8.279365858130165
oil,0.18,0.20625,0.0035937499999999997,-8.492590501234083
oil,0.18,0.20625,0.0036624999999999995,-8.704818808693885
oil,0.18,0.20625,0.0037312499999999998,-8.916057747604333
oil,0.18,0.20625,0.0037999999999999996,-9.126314220252645
oil,0.18,0.20625,0.0038687499999999994,-9.335595064870327
oil,0.18,0.20625,0.0039375,-9.543907056374538
oil,0.18,0.20625,0.004006249999999999,-9.751256907099139
oil,0.18,0.20625,0.004075,-9.957651267515697
oil,0.18,0.20625,0.00414375,-10.163096726944447
oil,0.18,0.20625,0.004212499999999999,-10.367599814255724
oil,0.18,0.20625,0.0042812499999999995,-10.571166998561349
oil,0.18,0.20625,0.00435,-10.773804689896885
oil,0.18,0.20625,0.004418749999999999,-10.975519239894517
oil,0.18,0.20625,0.0044875,-11.176316942446604
oil,0.18,0.20625,0.0045562499999999995,-11.376204034360335
oil,0.18,0.20625,0.004624999999999999,-11.575186696003497
oil,0.18,0.20625,0.00469375,-11.77327105194136
oil,0.18,0.20625,0.004762499999999999,-11.970463171565209
oil,0.18,0.20625,0.004831249999999999,-12.166769069712148
oil,0.18,0.20625,0.0049,-12.362194707276672
oil,0.18,0.20625,0.004968749999999999,-12.556745991814037
oil,0.18,0.20625,0.005037499999999999,-12.750428778135632
oil,0.18,0.20625,0.00510625,-12.943248868896116
oil,0.18,0.20625,0.005174999999999999,-13.13521201517314
oil,0.18,0.20625,0.00524375,-13.326323917038906
oil,0.18,0.20625,0.0053124999999999995,-13.516590224124547
oil,0.18,0.20625,0.005381249999999999,-13.706016536176751
oil,0.18,0.20625,0.00545,-13.894608403607142
oil,0.18,0.20625,0.005518749999999999,-14.08237132803444
oil,0.18,0.20625,0.005587499999999999,-14.269310762819433
oil,0.18,0.20625,0.00565625,-14.45543211359285
oil,0.18,0.20625,0.005724999999999999,-14.640740738776632
oil,0.18,0.20625,0.0057937499999999986,-14.825241950097928
oil,0.18,0.20625,0.0058625,-15.008941013096745
oil,0.18,0.20625,0.005931249999999999,-15.191843147626907
oil,0.18,0.20625,0.006,-15.373953528350418
oil,0.18,0.20937500000000003,0.0005,2.3750155799233457
oil,0.18,0.20937500000000003,0.00056875,2.108962999746743
oil,0.18,0.20937500000000003,0.0006375,1.8442987457824034
oil,0.18,0.20937500000000003,0.00070625,1.5810119793806503
oil,0.18,0.20937500000000003,0.000775,1.3190919744219327
oil,0.18,0.20937500000000003,0.00084375,1.058528115860216
oil,0.18,0.20937500000000003,0.0009124999999999999,0.7993098982888979
oil,0.18,0.20937500000000003,0.00098125,0.5414269245290156
oil,0.18,0.20937500000000003,0.00105,0.28486890423903427
oil,0.18,0.20937500000000003,0.00111875,0.029625652546055186
oil,0.18,0.20937500000000003,0.0011875,-0.2243129113019337
oil,0.18,0.20937500000000003,0.00125625,-0.4769567652630695
oil,0.18,0.20937500000000003,0.0013249999999999998,-0.7283157858087468
oil,0.18,0.20937500000000003,0.00139375,-0.9783997492105206
oil,0.18,0.20937500000000003,0.0014624999999999998,-1.2272183328075374
oil,0.18,0.20937500000000003,0.0015312499999999998,-1.4747811162549862
oil,0.18,0.20937500000000003,0.0015999999999999999,-1.7210975827533532
oil,0.18,0.20937500000000003,0.0016687499999999999,-1.9661771202594391
oil,0.18,0.20937500000000003,0.0017375,-2.2100290226791524
oil,0.18,0.20937500000000003,0.00180625,-2.452662491042109
oil,0.18,0.20937500000000003,0.001875,-2.694086634659257
oil,0.18,0.20937500000000003,0.0019437499999999997,-2.9343104722624576
oil,0.18,0.20937500000000003,0.0020124999999999995,-3.173342933128013
oil,0.18,0.20937500000000003,0.0020812499999999998,-3.41119285818268
oil,0.18,0.20937500000000003,0.00215,-3.6478690010938046
oil,0.18,0.20937500000000003,0.00221875,-3.883380029343262
oil,0.18,0.20937500000000003,0.0022874999999999996,-4.117734525285548
oil,0.18,0.20937500000000003,0.00235625,-4.350940987190168
oil,0.18,0.20937500000000003,0.0024249999999999996,-4.583007830269101
oil,0.18,0.20937500000000003,0.00249375,-4.813943387688894
oil,0.18,0.20937500000000003,0.0025624999999999997,-5.043755911568126
oil,0.18,0.20937500000000003,0.00263125,-5.272453573960391
oil,0.18,0.20937500000000003,0.0026999999999999997,-5.5000444678229865
oil,0.18,0.20937500000000003,0.0027687499999999995,-5.7265366079715525
oil,0.18,0.20937500000000003,0.0028374999999999997,-5.9519379320208285
oil,0.18,0.20937500000000003,0.0029062499999999995,-6.176256301312091
oil,0.18,0.20937500000000003,0.0029749999999999998,-6.399499501827034
oil,0.18,0.20937500000000003,0.0030437499999999996,-6.621675245088558
oil,0.18,0.20937500000000003,0.0031125,-6.842791169048877
oil,0.18,0.20937500000000003,0.0031812499999999996,-7.0628548389646335
oil,0.18,0.20937500000000003,0.00325,-7.281873748259839
oil,0.18,0.20937500000000003,0.0033187499999999997,-7.49985531937632
oil,0.18,0.20937500000000003,0.0033874999999999995,-7.716806904612305
oil,0.18,0.20937500000000003,0.0034562499999999997,-7.9327357869490385
oil,0.18,0.20937500000000003,0.0035249999999999995,-8.14764918086564
oil,0.18,0.20937500000000003,0.0035937499999999997,-8.361554233142813
oil,0.18,0.20937500000000003,0.0036624999999999995,-8.57445802365494
oil,0.18,0.20937500000000003,0.0037312499999999998,-8.786367566151133
oil,0.18,0.20937500000000003,0.0037999999999999996,-8.997289809025634
oil,0.18,0.20937500000000003,0.0038687499999999994,-9.207231636077093
oil,0.18,0.20937500000000003,0.0039375,-9.416199867257586
oil,0.18,0.20937500000000003,0.004006249999999999,-9.624201259411063
oil,0.18,0.20937500000000003,0.004075,-9.831242507001585
oil,0.18,0.20937500000000003,0.00414375,-10.037330242831695
oil,0.18,0.20937500000000003,0.004212499999999999,-10.24247103875047
oil,0.18,0.20937500000000003,0.0042812499999999995,-10.446671406352369
oil,0.18,0.20937500000000003,0.00435,-10.649937797666032
oil,0.18,0.20937500000000003,0.004418749999999999,-10.85227660583391
oil,0.18,0.20937500000000003,0.0044875,-11.053694165782526
oil,0.18,0.20937500000000003,0.0045562499999999995,-11.254196754883617
oil,0.18,0.20937500000000003,0.004624999999999999,-11.453790593606245
oil,0.18,0.20937500000000003,0.00469375,-11.652481846160146
oil,0.18,0.20937500000000003,0.004762499999999999,-11.850276621130318
oil,0.18,0.20937500000000003,0.004831249999999999,-12.047180972102993
oil,0.18,0.20937500000000003,0.0049,-12.243200898283286
oil,0.18,0.20937500000000003,0.004968749999999999,-12.438342345104468
oil,0.18,0.20937500000000003,0.005037499999999999,-12.63261120482904
oil,0.18,0.20937500000000003,0.00510625,-12.826013317141813
oil,0.18,0.20937500000000003,0.005174999999999999,-13.018554469735093
oil,0.18,0.20937500000000003,0.00524375,-13.21024039888591
oil,0.18,0.20937500000000003,0.0053124999999999995,-13.401076790025906
oil,0.18,0.20937500000000003,0.005381249999999999,-13.591069278303191
oil,0.18,0.20937500000000003,0.00545,-13.78022344913721
oil,0.18,0.20937500000000003,0.005518749999999999,-13.968544838766022
oil,0.18,0.20937500000000003,0.005587499999999999,-14.156038934786382
oil,0.18,0.20937500000000003,0.00565625,-14.342711176686878
oil,0.18,0.20937500000000003,0.005724999999999999,-14.528566956373876
oil,0.18,0.20937500000000003,0.0057937499999999986,-14.713611618690694
oil,0.18,0.20937500000000003,0.0058625,-14.897850461930018
oil,0.18,0.20937500000000003,0.005931249999999999,-15.081288738339506
oil,0.18,0.20937500000000003,0.006,-15.263931654620983
oil,0.18,0.21250000000000002,0.0005,2.537913808721987
oil,0.18,0.21250000000000002,0.00056875,2.270931691089485
oil,0.18,0.21250000000000002,0.0006375,2.005345387036927
oil,0.18,0.21250000000000002,0.00070625,1.7411439788900682
oil,0.18,0.21250000000000002,0.000775,1.4783166625385706
oil,0.18,0.21250000000000002,0.00084375,1.216852745963441
oil,0.18,0.21250000000000002,0.0009124999999999999,0.9567416477869458
oil,0.18,0.21250000000000002,0.00098125,0.6979728958453273
oil,0.18,0.21250000000000002,0.00105,0.4405361257832606
oil,0.18,0.21250000000000002,0.00111875,0.1844210796701229
oil,0.18,0.21250000000000002,0.0011875,-0.07038239536253506
oil,0.18,0.21250000000000002,0.00125625,-0.3238843484625184
oil,0.18,0.21250000000000002,0.0013249999999999998,-0.5760947263782018
oil,0.18,0.21250000000000002,0.00139375,-0.8270233747595294
oil,0.18,0.21250000000000002,0.0014624999999999998,-1.0766800394391918
oil,0.18,0.21250000000000002,0.0015312499999999998,-1.3250743676943317
oil,0.18,0.21250000000000002,0.0015999999999999999,-1.5722159094892258
oil,0.18,0.21250000000000002,0.0016687499999999999,-1.8181141186992935
oil,0.18,0.21250000000000002,0.0017375,-2.0627783543165332
oil,0.18,0.21250000000000002,0.00180625,-2.3062178816368517
oil,0.18,0.21250000000000002,0.001875,-2.54844187342971
oil,0.18,0.21250000000000002,0.0019437499999999997,-2.7894594110902813
oil,0.18,0.21250000000000002,0.0020124999999999995,-3.029279485774426
oil,0.18,0.21250000000000002,0.0020812499999999998,-3.2679109995166717
oil,0.18,0.21250000000000002,0.00215,-3.5053627663316878
oil,0.18,0.21250000000000002,0.00221875,-3.7416435132997
oil,0.18,0.21250000000000002,0.0022874999999999996,-3.976761881635358
oil,0.18,0.21250000000000002,0.00235625,-4.210726427741511
oil,0.18,0.21250000000000002,0.0024249999999999996,-4.443545624246859
oil,0.18,0.21250000000000002,0.00249375,-4.675227861029012
oil,0.18,0.21250000000000002,0.0025624999999999997,-4.9057814462220275
oil,0.18,0.21250000000000002,0.00263125,-5.135214607209797
oil,0.18,0.21250000000000002,0.0026999999999999997,-5.3635354916045
oil,0.18,0.21250000000000002,0.0027687499999999995,-5.590752168211254
oil,0.18,0.21250000000000002,0.0028374999999999997,-5.8168726279785306
oil,0.18,0.21250000000000002,0.0029062499999999995,-6.04190478493499
oil,0.18,0.21250000000000002,0.0029749999999999998,-6.2658564771128
oil,0.18,0.21250000000000002,0.0030437499999999996,-6.488735467457671
oil,0.18,0.21250000000000002,0.0031125,-6.710549444725797
oil,0.18,0.21250000000000002,0.0031812499999999996,-6.931306024368023
oil,0.18,0.21250000000000002,0.00325,-7.151012749401466
oil,0.18,0.21250000000000002,0.0033187499999999997,-7.369677091268643
oil,0.18,0.21250000000000002,0.0033874999999999995,-7.587306450684281
oil,0.18,0.21250000000000002,0.0034562499999999997,-7.803908158470441
oil,0.18,0.21250000000000002,0.0035249999999999995,-8.019489476379558
oil,0.18,0.21250000000000002,0.0035937499999999997,-8.234057597906046
oil,0.18,0.21250000000000002,0.0036624999999999995,-8.447619649086299
oil,0.18,0.21250000000000002,0.0037312499999999998,-8.660182689287714
oil,0.18,0.21250000000000002,0.0037999999999999996,-8.871753711986523
oil,0.18,0.21250000000000002,0.0038687499999999994,-9.082339645534734
oil,0.18,0.21250000000000002,0.0039375,-9.29194735391644
oil,0.18,0.21250000000000002,0.004006249999999999,-9.500583637493563
oil,0.18,0.21250000000000002,0.004075,-9.708255233741411
oil,0.18,0.21250000000000002,0.00414375,-9.914968817973785
oil,0.18,0.21250000000000002,0.004212499999999999,-10.120731004058374
oil,0.18,0.21250000000000002,0.0042812499999999995,-10.325548345121964
oil,0.18,0.21250000000000002,0.00435,-10.529427334246309
oil,0.18,0.21250000000000002,0.004418749999999999,-10.732374405154191
oil,0.18,0.21250000000000002,0.0044875,-10.934395932886265
oil,0.18,0.21250000000000002,0.0045562499999999995,-11.135498234468427
oil,0.18,0.21250000000000002,0.004624999999999999,-11.33568756957045
oil,0.18,0.21250000000000002,0.00469375,-11.534970141155387
oil,0.18,0.21250000000000002,0.004762499999999999,-11.73335209612023
oil,0.18,0.21250000000000002,0.004831249999999999,-11.930839525927897
oil,0.18,0.21250000000000002,0.0049,-12.127438467230963
oil,0.18,0.21250000000000002,0.004968749999999999,-12.32315490248637
oil,0.18,0.21250000000000002,0.005037499999999999,-12.51799476056257
oil,0.18,0.21250000000000002,0.00510625,-12.711963917338066
oil,0.18,0.21250000000000002,0.005174999999999999,-12.905068196292165
oil,0.18,0.21250000000000002,0.00524375,-13.097313369087694
oil,0.18,0.21250000000000002,0.0053124999999999995,-13.288705156146094
oil,0.18,0.21250000000000002,0.005381249999999999,-13.479249227214897
oil,0.18,0.21250000000000002,0.00545,-13.668951201927474
oil,0.18,0.21250000000000002,0.005518749999999999,-13.857816650355504
oil,0.18,0.21250000000000002,0.005587499999999999,-14.04585109355424
oil,0.18,0.21250000000000002,0.00565625,-14.23306000410045
oil,0.18,0.21250000000000002,0.005724999999999999,-14.419448806623414
oil,0.18,0.21250000000000002,0.0057937499999999986,-14.605022878328715
oil,0.18,0.21250000000000002,0.0058625,-14.789787549515532
oil,0.18,0.21250000000000002,0.005931249999999999,-14.973748104086924
oil,0.18,0.21250000000000002,0.006,-15.15690978005351
oil,0.18,0.215625,0.0005,2.696514767198424
oil,0.18,0.215625,0.00056875,2.4286260843672745
oil,0.18,0.215625,0.0006375,2.1621405306700523
oil,0.18,0.215625,0.00070625,1.8970471110796692
oil,0.18,0.215625,0.000775,1.6333349451468786
oil,0.18,0.215625,0.00084375,1.3709932655117258
oil,0.18,0.215625,0.0009124999999999999,1.1100114164380586
oil,0.18,0.215625,0.00098125,0.8503788523706655
oil,0.18,0.215625,0.00105,0.5920851365150996
oil,0.18,0.215625,0.00111875,0.33511993943884844
oil,0.18,0.215625,0.0011875,0.0794730376946072
oil,0.18,0.215625,0.00125625,-0.17486568753570936
oil,0.18,0.215625,0.0013249999999999998,-0.42790625177595754
oil,0.18,0.215625,0.00139375,-0.6796585685705551
oil,0.18,0.215625,0.0014624999999999998,-0.9301324507790867
oil,0.18,0.215625,0.0015312499999999998,-1.17933761185132
oil,0.18,0.215625,0.0015999999999999999,-1.4272836670828501
oil,0.18,0.215625,0.0016687499999999999,-1.673980134851782
oil,0.18,0.215625,0.0017375,-1.9194364378368365
oil,0.18,0.215625,0.00180625,-2.1636619042169176
oil,0.18,0.215625,0.001875,-2.4066657688530206
oil,0.18,0.215625,0.0019437499999999997,-2.6484571744519623
oil,0.18,0.215625,0.0020124999999999995,-2.8890451727133115
oil,0.18,0.215625,0.0020812499999999998,-3.1284387254588215
oil,0.18,0.215625,0.00215,-3.36664670574511
oil,0.18,0.215625,0.00221875,-3.6036778989601475
oil,0.18,0.215625,0.0022874999999999996,-3.8395410039031366
oil,0.18,0.215625,0.00235625,-4.074244633848828
oil,0.18,0.215625,0.0024249999999999996,-4.3077973175959094
oil,0.18,0.215625,0.00249375,-4.5402075005001175
oil,0.18,0.215625,0.0025624999999999997,-4.771483545492289
oil,0.18,0.215625,0.00263125,-5.001633734081388
oil,0.18,0.215625,0.0026999999999999997,-5.230666267343083
oil,0.18,0.215625,0.0027687499999999995,-5.458589266893894
oil,0.18,0.215625,0.0028374999999999997,-5.68541077585103
oil,0.18,0.215625,0.0029062499999999995,-5.911138759778781
oil,0.18,0.215625,0.0029749999999999998,-6.135781107620811
oil,0.18,0.215625,0.0030437499999999996,-6.359345632619266
oil,0.18,0.215625,0.0031125,-6.581840073220612
oil,0.18,0.215625,0.0031812499999999996,-6.803272093968545
oil,0.18,0.215625,0.00325,-7.023649286384125
oil,0.18,0.215625,0.0033187499999999997,-7.242979169833263
oil,0.18,0.215625,0.0033874999999999995,-7.461269192382064
oil,0.18,0.215625,0.0034562499999999997,-7.678526731639861
oil,0.18,0.215625,0.0035249999999999995,-7.894759095590396
oil,0.18,0.215625,0.0035937499999999997,-8.109973523411188
oil,0.18,0.215625,0.0036624999999999995,-8.324177186281558
oil,0.18,0.215625,0.0037312499999999998,-8.537377188178947
oil,0.18,0.215625,0.0037999999999999996,-8.749580566664505
oil,0.18,0.215625,0.0038687499999999994,-8.960794293657168
oil,0.18,0.215625,0.0039375,-9.171025276197511
oil,0.18,0.215625,0.004006249999999999,-9.380280357200471
oil,0.18,0.215625,0.004075,-9.588566316197884
oil,0.18,0.215625,0.00414375,-9.795889870070631
oil,0.18,0.215625,0.004212499999999999,-10.002257673770693
oil,0.18,0.215625,0.0042812499999999995,-10.207676321033254
oil,0.18,0.215625,0.00435,-10.412152345078903
oil,0.18,0.215625,0.004418749999999999,-10.615692219306354
oil,0.18,0.215625,0.0044875,-10.818302357975531
oil,0.18,0.215625,0.0045562499999999995,-11.019989116881453
oil,0.18,0.215625,0.004624999999999999,-11.22075879401865
oil,0.18,0.215625,0.00469375,-11.420617630237011
oil,0.18,0.215625,0.004762499999999999,-11.619571809888146
oil,0.18,0.215625,0.004831249999999999,-11.817627461463506
oil,0.18,0.215625,0.0049,-12.014790658223626
oil,0.18,0.215625,0.004968749999999999,-12.211067418818748
oil,0.18,0.215625,0.005037499999999999,-12.406463707901505
oil,0.18,0.215625,0.00510625,-12.60098543673092
oil,0.18,0.215625,0.005174999999999999,-12.794638463768663
oil,0.18,0.215625,0.00524375,-12.987428595267112
oil,0.18,0.215625,0.0053124999999999995,-13.179361585849692
oil,0.18,0.215625,0.005381249999999999,-13.370443139083505
oil,0.18,0.215625,0.00545,-13.560678908044176
oil,0.18,0.215625,0.005518749999999999,-13.750074495873502
oil,0.18,0.215625,0.005587499999999999,-13.938635456329422
oil,0.18,0.215625,0.00565625,-14.126367294329004
oil,0.18,0.215625,0.005724999999999999,-14.313275466484107
oil,0.18,0.215625,0.0057937499999999986,-14.499365381630065
oil,0.18,0.215625,0.0058625,-14.68464240134744
oil,0.18,0.215625,0.005931249999999999,-14.869111840476968
oil,0.18,0.215625,0.006,-15.052778967627793
oil,0.18,0.21875,0.0005,2.8509683253441764
oil,0.18,0.21875,0.00056875,2.582195315035313
oil,0.18,0.21875,0.0006375,2.314832582529159
oil,0.18,0.21875,0.00070625,2.048869057075646
oil,0.18,0.21875,0.000775,1.7842937834969328
oil,0.18,0.21875,0.00084375,1.521095920683177
oil,0.18,0.21875,0.0009124999999999999,1.2592647401116417
oil,0.18,0.21875,0.00098125,0.9987896243889831
oil,0.18,0.21875,0.00105,0.7396600658162055
oil,0.18,0.21875,0.00111875,0.4818656649754603
oil,0.18,0.21875,0.0011875,0.22539612933896194
oil,0.18,0.21875,0.00125625,-0.029758728100835474
oil,0.18,0.21875,0.0013249999999999998,-0.2836089901800776
oil,0.18,0.21875,0.00139375,-0.5361646368915827
oil,0.18,0.21875,0.0014624999999999998,-0.7874355466928454
oil,0.18,0.21875,0.0015312499999999998,-1.0374314977940449
oil,0.18,0.21875,0.0015999999999999999,-1.2861621694263032
oil,0.18,0.21875,0.0016687499999999999,-1.533637143091053
oil,0.18,0.21875,0.0017375,-1.7798659037902942
oil,0.18,0.21875,0.00180625,-2.0248578412385703
oil,0.18,0.21875,0.001875,-2.268622251056344
oil,0.18,0.21875,0.0019437499999999997,-2.5111683359457566
oil,0.18,0.21875,0.0020124999999999995,-2.7525052068488693
oil,0.18,0.21875,0.0020812499999999998,-2.9926418840883824
oil,0.18,0.21875,0.00215,-3.231587298491406
oil,0.18,0.21875,0.00221875,-3.469350292496803
oil,0.18,0.21875,0.0022874999999999996,-3.7059396212458964
oil,0.18,0.21875,0.00235625,-3.941363953657056
oil,0.18,0.21875,0.0024249999999999996,-4.175631873484683
oil,0.18,0.21875,0.00249375,-4.408751880362309
oil,0.18,0.21875,0.0025624999999999997,-4.640732390830609
oil,0.18,0.21875,0.00263125,-4.871581739350388
oil,0.18,0.21875,0.0026999999999999997,-5.101308179300694
oil,0.18,0.21875,0.0027687499999999995,-5.329919883962299
oil,0.18,0.21875,0.0028374999999999997,-5.557424947487298
oil,0.18,0.21875,0.0029062499999999995,-5.783831385854143
oil,0.18,0.21875,0.0029749999999999998,-6.009147137809191
oil,0.18,0.21875,0.0030437499999999996,-6.233380065794698
oil,0.18,0.21875,0.0031125,-6.456537956863355
oil,0.18,0.21875,0.0031812499999999996,-6.678628523579551
oil,0.18,0.21875,0.00325,-6.899659404908183
oil,0.18,0.21875,0.0033187499999999997,-7.119638167090222
oil,0.18,0.21875,0.0033874999999999995,-7.33857230450643
oil,0.18,0.21875,0.0034562499999999997,-7.556469240528019
oil,0.18,0.21875,0.0035249999999999995,-7.773336328356066
oil,0.18,0.21875,0.0035937499999999997,-7.989180851848448
oil,0.18,0.21875,0.0036624999999999995,-8.204010026335448
oil,0.18,0.21875,0.0037312499999999998,-8.417830999423668
oil,0.18,0.21875,0.0037999999999999996,-8.630650851788845
oil,0.18,0.21875,0.0038687499999999994,-8.84247659795733
oil,0.18,0.21875,0.0039375,-9.053315187076922
oil,0.18,0.21875,0.004006249999999999,-9.263173503676658
oil,0.18,0.21875,0.004075,-9.472058368416224
oil,0.18,0.21875,0.00414375,-9.679976538824915
oil,0.18,0.21875,0.004212499999999999,-9.88693471003035
oil,0.18,0.21875,0.0042812499999999995,-10.092939515477072
oil,0.18,0.21875,0.00435,-10.297997527635296
oil,0.18,0.21875,0.004418749999999999,-10.502115258699959
oil,0.18,0.21875,0.0044875,-10.705299161280001
oil,0.18,0.21875,0.0045562499999999995,-10.907555629078443
oil,0.18,0.21875,0.004624999999999999,-11.108890997562954
oil,0.18,0.21875,0.00469375,-11.309311544627354
oil,0.18,0.21875,0.004762499999999999,-11.50882349124427
oil,0.18,0.21875,0.004831249999999999,-11.707433002108631
oil,0.18,0.21875,0.0049,-11.905146186272765
oil,0.18,0.21875,0.004968749999999999,-12.101969097772669
oil,0.18,0.21875,0.005037499999999999,-12.297907736246048
oil,0.18,0.21875,0.00510625,-12.492968047541845
oil,0.18,0.21875,0.005174999999999999,-12.687155924321695
oil,0.18,0.21875,0.00524375,-12.880477206653406
oil,0.18,0.21875,0.0053124999999999995,-13.072937682596345
oil,0.18,0.21875,0.005381249999999999,-13.264543088779048
oil,0.18,0.21875,0.00545,-13.455299110969353
oil,0.18,0.21875,0.005518749999999999,-13.64521138463671
oil,0.18,0.21875,0.005587499999999999,-13.83428549550715
oil,0.18,0.21875,0.00565625,-14.022526980110944
oil,0.18,0.21875,0.005724999999999999,-14.209941326323065
oil,0.18,0.21875,0.0057937499999999986,-14.396533973896396
oil,0.18,0.21875,0.0058625,-14.582310314988137
oil,0.18,0.21875,0.005931249999999999,-14.76727569467921
oil,0.18,0.21875,0.006,-14.951435411486807
oil,0.18,0.221875,0.0005,3.0014175851819807
