state,phi_total,phi_mc_abs,delta_lambda_pct
oil,0.20750000000000002,0.0006375,-2.2251525176319453
oil,0.20750000000000002,0.00070625,-2.4591779105282425
oil,0.20750000000000002,0.000775,-2.6920778058067203
oil,0.20750000000000002,0.00084375,-2.9238603032686425
oil,0.20750000000000002,0.0009124999999999999,-3.15453342517951
oil,0.20750000000000002,0.00098125,-3.3841051171945526
oil,0.20750000000000002,0.00105,-3.61258324927108
oil,0.20750000000000002,0.00111875,-3.8399756165677643
oil,0.20750000000000002,0.0011875,-4.066289940331217
oil,0.20750000000000002,0.00125625,-4.291533868770002
oil,0.20750000000000002,0.0013249999999999998,-4.51571497791606
oil,0.20750000000000002,0.00139375,-4.738840772474218
oil,0.20750000000000002,0.0014624999999999998,-4.960918686659658
oil,0.20750000000000002,0.0015312499999999998,-5.181956085023556
oil,0.20750000000000002,0.0015999999999999999,-5.40196026326715
oil,0.20750000000000002,0.0016687499999999999,-5.620938449044481
oil,0.20750000000000002,0.0017375,-5.838897802753878
oil,0.20750000000000002,0.00180625,-6.055845418318489
oil,0.20750000000000002,0.001875,-6.271788323955855
oil,0.20750000000000002,0.0019437499999999997,-6.486733482936871
oil,0.20750000000000002,0.0020124999999999995,-6.700687794334328
oil,0.20750000000000002,0.0020812499999999998,-6.913658093761039
oil,0.20750000000000002,0.00215,-7.125651154097729
oil,0.20750000000000002,0.00221875,-7.3366736862111575
oil,0.20750000000000002,0.0022874999999999996,-7.546732339662146
oil,0.20750000000000002,0.00235625,-7.755833703404151
oil,0.20750000000000002,0.0024249999999999996,-7.963984306472136
oil,0.20750000000000002,0.00249375,-8.171190618662136
oil,0.20750000000000002,0.0025624999999999997,-8.377459051201594
oil,0.20750000000000002,0.00263125,-8.582795957410646
oil,0.20750000000000002,0.0026999999999999997,-8.787207633354416
oil,0.20750000000000002,0.0027687499999999995,-8.990700318486482
oil,0.20750000000000002,0.0028374999999999997,-9.193280196283816
oil,0.20750000000000002,0.0029062499999999995,-9.39495339487307
oil,0.20750000000000002,0.0029749999999999998,-9.595725987648505
oil,0.20750000000000002,0.0030437499999999996,-9.795603993881713
oil,0.20750000000000002,0.0031125,-9.994593379323113
oil,0.20750000000000002,0.0031812499999999996,-10.192700056795553
oil,0.20750000000000002,0.00325,-10.389929886779921
oil,0.20750000000000002,0.0033187499999999997,-10.58628867799303
oil,0.20750000000000002,0.0033874999999999995,-10.781782187958061
oil,0.20750000000000002,0.0034562499999999997,-10.976416123566965
oil,0.20750000000000002,0.0035249999999999995,-11.170196141636115
oil,0.20750000000000002,0.0035937499999999997,-11.36312784945424
oil,0.20750000000000002,0.0036624999999999995,-11.55521680532319
oil,0.20750000000000002,0.0037312499999999998,-11.746468519091856
oil,0.20750000000000002,0.0037999999999999996,-11.93688845268293
oil,0.20750000000000002,0.0038687499999999994,-12.126482020612865
oil,0.20750000000000002,0.0039375,-12.315254590505113
oil,0.20750000000000002,0.004006249999999999,-12.503211483596628
oil,0.20750000000000002,0.004075,-12.690357975237937
oil,0.20750000000000002,0.00414375,-12.876699295386677
oil,0.20750000000000002,0.004212499999999999,-13.06224062909468
oil,0.20750000000000002,0.0042812499999999995,-13.24698711698914
oil,0.20750000000000002,0.00435,-13.430943855747076
oil,0.20750000000000002,0.004418749999999999,-13.614115898564256
oil,0.20750000000000002,0.0044875,-13.796508255617834
oil,0.20750000000000002,0.0045562499999999995,-13.978125894523142
oil,0.20750000000000002,0.004624999999999999,-14.158973740784623
oil,0.20750000000000002,0.00469375,-14.339056678241317
oil,0.20750000000000002,0.004762499999999999,-14.518379549506198
oil,0.20750000000000002,0.004831249999999999,-14.696947156400524
oil,0.20750000000000002,0.0049,-14.874764260382369
oil,0.20750000000000002,0.004968749999999999,-15.051835582969671
oil,0.20750000000000002,0.005037499999999999,-15.228165806158447
oil,0.20750000000000002,0.00510625,-15.40375957283521
oil,0.20750000000000002,0.005174999999999999,-15.578621487184574
oil,0.20750000000000002,0.00524375,-15.752756115091639
oil,0.20750000000000002,0.0053124999999999995,-15.926167984539449
oil,0.20750000000000002,0.005381249999999999,-16.098861586001476
oil,0.20750000000000002,0.00545,-16.27084137282915
oil,0.20750000000000002,0.005518749999999999,-16.442111761634703
oil,0.20750000000000002,0.005587499999999999,-16.61267713266933
oil,0.20750000000000002,0.00565625,-16.78254183019648
oil,0.20750000000000002,0.005724999999999999,-16.951710162860774
oil,0.20750000000000002,0.0057937499999999986,-17.120186404052365
oil,0.20750000000000002,0.0058625,-17.287974792266528
oil,0.20750000000000002,0.005931249999999999,-17.455079531459464
oil,0.20750000000000002,0.006,-17.621504791399126
oil,0.21000000000000002,0.0005,-1.7493672060984309
oil,0.21000000000000002,0.00056875,-1.9850970843657518
oil,0.21000000000000002,0.0006375,-2.219690542892243
oil,0.21000000000000002,0.00070625,-2.453155779690672
oil,0.21000000000000002,0.000775,-2.685500914110133
oil,0.21000000000000002,0.00084375,-2.9167339877773535
oil,0.21000000000000002,0.0009124999999999999,-3.14686296552444
oil,0.21000000000000002,0.00098125,-3.3758957363034168
oil,0.21000000000000002,0.00105,-3.603840114087641
oil,0.21000000000000002,0.00111875,-3.8307038387605936
oil,0.21000000000000002,0.0011875,-4.056494576991756
oil,0.21000000000000002,0.00125625,-4.28121992310046
oil,0.21000000000000002,0.0013249999999999998,-4.504887399907106
oil,0.21000000000000002,0.00139375,-4.727504459572815
oil,0.21000000000000002,0.0014624999999999998,-4.949078484427018
oil,0.21000000000000002,0.0015312499999999998,-5.169616787783482
oil,0.21000000000000002,0.0015999999999999999,-5.389126614744915
oil,0.21000000000000002,0.0016687499999999999,-5.607615142996484
oil,0.21000000000000002,0.0017375,-5.825089483588079
oil,0.21000000000000002,0.00180625,-6.041556681705797
oil,0.21000000000000002,0.001875,-6.257023717432785
oil,0.21000000000000002,0.0019437499999999997,-6.471497506499415
oil,0.21000000000000002,0.0020124999999999995,-6.684984901023321
oil,0.21000000000000002,0.0020812499999999998,-6.897492690239072
oil,0.21000000000000002,0.00215,-7.109027601217843
oil,0.21000000000000002,0.00221875,-7.319596299577311
oil,0.21000000000000002,0.0022874999999999996,-7.529205390181847
oil,0.21000000000000002,0.00235625,-7.737861417832932
oil,0.21000000000000002,0.0024249999999999996,-7.945570867950627
oil,0.21000000000000002,0.00249375,-8.15234016724522
oil,0.21000000000000002,0.0025624999999999997,-8.358175684380262
oil,0.21000000000000002,0.00263125,-8.563083730626369
oil,0.21000000000000002,0.0026999999999999997,-8.767070560506344
oil,0.21000000000000002,0.0027687499999999995,-8.970142372431472
oil,0.21000000000000002,0.0028374999999999997,-9.172305309329463
oil,0.21000000000000002,0.0029062499999999995,-9.373565459263745
oil,0.21000000000000002,0.0029749999999999998,-9.57392885604473
oil,0.21000000000000002,0.0030437499999999996,-9.773401479832746
oil,0.21000000000000002,0.0031125,-9.971989257733
oil,0.21000000000000002,0.0031812499999999996,-10.169698064382667
oil,0.21000000000000002,0.00325,-10.3665337225302
oil,0.21000000000000002,0.0033187499999999997,-10.562502003606921
oil,0.21000000000000002,0.0033874999999999995,-10.757608628291196
oil,0.21000000000000002,0.0034562499999999997,-10.95185926706496
oil,0.21000000000000002,0.0035249999999999995,-11.145259540763174
oil,0.21000000000000002,0.0035937499999999997,-11.337815021116025
oil,0.21000000000000002,0.0036624999999999995,-11.529531231283876
oil,0.21000000000000002,0.0037312499999999998,-11.720413646385442
oil,0.21000000000000002,0.0037999999999999996,-11.910467694018951
oil,0.21000000000000002,0.0038687499999999994,-12.099698754776652
oil,0.21000000000000002,0.0039375,-12.28811216275254
oil,0.21000000000000002,0.004006249999999999,-12.47571320604355
oil,0.21000000000000002,0.004075,-12.662507127244297
oil,0.21000000000000002,0.00414375,-12.84849912393552
oil,0.21000000000000002,0.004212499999999999,-13.033694349166028
oil,0.21000000000000002,0.0042812499999999995,-13.218097911928778
oil,0.21000000000000002,0.00435,-13.401714877630447
oil,0.21000000000000002,0.004418749999999999,-13.58455026855558
oil,0.21000000000000002,0.0044875,-13.766609064324207
oil,0.21000000000000002,0.0045562499999999995,-13.947896202344038
oil,0.21000000000000002,0.004624999999999999,-14.128416578256836
oil,0.21000000000000002,0.00469375,-14.3081750463791
oil,0.21000000000000002,0.004762499999999999,-14.487176420137104
oil,0.21000000000000002,0.004831249999999999,-14.665425472496677
oil,0.21000000000000002,0.0049,-14.842926936387348
oil,0.21000000000000002,0.004968749999999999,-15.01968550512127
oil,0.21000000000000002,0.005037499999999999,-15.195705832806912
oil,0.21000000000000002,0.00510625,-15.370992534757486
oil,0.21000000000000002,0.005174999999999999,-15.54555018789444
oil,0.21000000000000002,0.00524375,-15.719383331145657
oil,0.21000000000000002,0.0053124999999999995,-15.89249646583905
oil,0.21000000000000002,0.005381249999999999,-16.064894056091024
oil,0.21000000000000002,0.00545,-16.23658052919018
oil,0.21000000000000002,0.005518749999999999,-16.40756027597636
oil,0.21000000000000002,0.005587499999999999,-16.57783765121495
oil,0.21000000000000002,0.00565625,-16.747416973966548
oil,0.21000000000000002,0.005724999999999999,-16.916302527952293
oil,0.21000000000000002,0.0057937499999999986,-17.084498561914348
oil,0.21000000000000002,0.0058625,-17.252009289972413
oil,0.21000000000000002,0.005931249999999999,-17.418838891975515
oil,0.21000000000000002,0.006,-17.58499151384982
oil,0.21250000000000002,0.0005,-1.7450625482144613
oil,0.21250000000000002,0.00056875,-1.9802239619324824
oil,0.21250000000000002,0.0006375,-2.214254430381369
oil,0.21250000000000002,0.00070625,-2.4471620924537603
oil,0.21250000000000002,0.000775,-2.678955009133204
oil,0.21250000000000002,0.00084375,-2.909641164424457
oil,0.21250000000000002,0.0009124999999999999,-3.1392284662699876
oil,0.21250000000000002,0.00098125,-3.36772474745368
oil,0.21250000000000002,0.00105,-3.595137766491656
oil,0.21250000000000002,0.00111875,-3.8214752085103436
oil,0.21250000000000002,0.0011875,-4.046744686112213
oil,0.21250000000000002,0.00125625,-4.27095374022936
oil,0.21250000000000002,0.0013249999999999998,-4.494109840964783
oil,0.21250000000000002,0.00139375,-4.71622038842226
oil,0.21250000000000002,0.0014624999999999998,-4.937292713524098
oil,0.21250000000000002,0.0015312499999999998,-5.157334078817928
oil,0.21250000000000002,0.0015999999999999999,-5.376351679271847
oil,0.21250000000000002,0.0016687499999999999,-5.594352643058669
oil,0.21250000000000002,0.0017375,-5.811344032329335
oil,0.21250000000000002,0.00180625,-6.0273328439754446
oil,0.21250000000000002,0.001875,-6.242326010381382
oil,0.21250000000000002,0.0019437499999999997,-6.45633040016591
oil,0.21250000000000002,0.0020124999999999995,-6.669352818913755
oil,0.21250000000000002,0.0020812499999999998,-6.881400009897023
oil,0.21250000000000002,0.00215,-7.092478654786713
oil,0.21250000000000002,0.00221875,-7.302595374354484
oil,0.21250000000000002,0.0022874999999999996,-7.5117567291650005
oil,0.21250000000000002,0.00235625,-7.719969220258792
oil,0.21250000000000002,0.0024249999999999996,-7.9272392898256205
oil,0.21250000000000002,0.00249375,-8.133573321869088
oil,0.21250000000000002,0.0025624999999999997,-8.338977642861993
oil,0.21250000000000002,0.00263125,-8.543458522392989
oil,0.21250000000000002,0.0026999999999999997,-8.747022173804453
oil,0.21250000000000002,0.0027687499999999995,-8.949674754821848
oil,0.21250000000000002,0.0028374999999999997,-9.151422368174547
oil,0.21250000000000002,0.0029062499999999995,-9.35227106220864
oil,0.21250000000000002,0.0029749999999999998,-9.552226831491138
oil,0.21250000000000002,0.0030437499999999996,-9.751295617406525
oil,0.21250000000000002,0.0031125,-9.949483308745213
oil,0.21250000000000002,0.0031812499999999996,-10.146795742284116
oil,0.21250000000000002,0.00325,-10.34323870335982
oil,0.21250000000000002,0.0033187499999999997,-10.53881792643385
oil,0.21250000000000002,0.0033874999999999995,-10.733539095650881
oil,0.21250000000000002,0.0034562499999999997,-10.927407845389178
oil,0.21250000000000002,0.0035249999999999995,-11.12042976080421
oil,0.21250000000000002,0.0035937499999999997,-11.31261037836497
oil,0.21250000000000002,0.0036624999999999995,-11.503955186383333
oil,0.21250000000000002,0.0037312499999999998,-11.69446962553647
oil,0.21250000000000002,0.0037999999999999996,-11.884159089382592
oil,0.21250000000000002,0.0038687499999999994,-12.073028924869856
oil,0.21250000000000002,0.0039375,-12.261084432838876
oil,0.21250000000000002,0.004006249999999999,-12.448330868518584
oil,0.21250000000000002,0.004075,-12.634773442015755
oil,0.21250000000000002,0.00414375,-12.820417318798244
oil,0.21250000000000002,0.004212499999999999,-13.005267620172138
oil,0.21250000000000002,0.0042812499999999995,-13.189329423752573
oil,0.21250000000000002,0.00435,-13.372607763928675
oil,0.21250000000000002,0.004418749999999999,-13.555107632322642
oil,0.21250000000000002,0.0044875,-13.736833978242844
oil,0.21250000000000002,0.0045562499999999995,-13.917791709131286
oil,0.21250000000000002,0.004624999999999999,-14.097985691005329
oil,0.21250000000000002,0.00469375,-14.277420748893844
oil,0.21250000000000002,0.004762499999999999,-14.456101667267946
oil,0.21250000000000002,0.004831249999999999,-14.63403319046622
oil,0.21250000000000002,0.0049,-14.811220023114581
oil,0.21250000000000002,0.004968749999999999,-14.987666830540968
oil,0.21250000000000002,0.005037499999999999,-15.163378239184846
oil,0.21250000000000002,0.00510625,-15.338358837001527
oil,0.21250000000000002,0.005174999999999999,-15.512613173861485
oil,0.21250000000000002,0.00524375,-15.686145761944712
oil,0.21250000000000002,0.0053124999999999995,-15.858961076130218
oil,0.21250000000000002,0.005381249999999999,-16.03106355438072
oil,0.21250000000000002,0.00545,-16.20245759812244
oil,0.21250000000000002,0.005518749999999999,-16.373147572620386
oil,0.21250000000000002,0.005587499999999999,-16.543137807348952
oil,0.21250000000000002,0.00565625,-16.712432596358013
oil,0.21250000000000002,0.005724999999999999,-16.881036198634387
oil,0.21250000000000002,0.0057937499999999986,-17.04895283845916
oil,0.21250000000000002,0.0058625,-17.216186705760265
oil,0.21250000000000002,0.005931249999999999,-17.382741956461196
oil,0.21250000000000002,0.006,-17.54862271282519
oil,0.21500000000000002,0.0005,-1.740778320207521
oil,0.21500000000000002,0.00056875,-1.9753739096166176
oil,0.21500000000000002,0.0006375,-2.2088439892203686
oil,0.21500000000000002,0.00070625,-2.44119663935495
oil,0.21500000000000002,0.000775,-2.6724398631933646
oil,0.21500000000000002,0.00084375,-2.902581587664282
oil,0.21500000000000002,0.0009124999999999999,-3.131629664357923
oil,0.21500000000000002,0.00098125,-3.3595918704188277
oil,0.21500000000000002,0.00105,-3.5864759094262024
oil,0.21500000000000002,0.00111875,-3.81228941226167
oil,0.21500000000000002,0.0011875,-4.0370399379648285
oil,0.21500000000000002,0.00125625,-4.260734974576658
oil,0.21500000000000002,0.0013249999999999998,-4.483381939971218
oil,0.21500000000000002,0.00139375,-4.704988182675532
oil,0.21500000000000002,0.0014624999999999998,-4.925560982678123
oil,0.21500000000000002,0.0015312499999999998,-5.145107552226222
oil,0.21500000000000002,0.0015999999999999999,-5.3636350366117895
oil,0.21500000000000002,0.0016687499999999999,-5.5811505149467635
oil,0.21500000000000002,0.0017375,-5.7976610009275005
oil,0.21500000000000002,0.00180625,-6.013173443588599
oil,0.21500000000000002,0.001875,-6.227694728046386
oil,0.21500000000000002,0.0019437499999999997,-6.441231676232128
oil,0.21500000000000002,0.0020124999999999995,-6.653791047615118
oil,0.21500000000000002,0.0020812499999999998,-6.86537953991616
oil,0.21500000000000002,0.00215,-7.076003789810745
oil,0.21500000000000002,0.00221875,-7.285670373623169
oil,0.21500000000000002,0.0022874999999999996,-7.494385808010946
oil,0.21500000000000002,0.00235625,-7.7021565506399385
oil,0.21500000000000002,0.0024249999999999996,-7.908989000850332
oil,0.21500000000000002,0.00249375,-8.114889500313838
oil,0.21500000000000002,0.0025624999999999997,-8.319864333681535
oil,0.21500000000000002,0.00263125,-8.523919729223586
oil,0.21500000000000002,0.0026999999999999997,-8.727061859459964
oil,0.21500000000000002,0.0027687499999999995,-8.929296841782799
oil,0.21500000000000002,0.0028374999999999997,-9.130630739070556
oil,0.21500000000000002,0.0029062499999999995,-9.33106956029384
oil,0.21500000000000002,0.0029749999999999998,-9.530619261113218
oil,0.21500000000000002,0.0030437499999999996,-9.729285744469168
oil,0.21500000000000002,0.0031125,-9.927074861164074
oil,0.21500000000000002,0.0031812499999999996,-10.123992410436621
oil,0.21500000000000002,0.00325,-10.320044140528609
oil,0.21500000000000002,0.0033187499999999997,-10.51523574924425
oil,0.21500000000000002,0.0033874999999999995,-10.70957288450226
oil,0.21500000000000002,0.0034562499999999997,-10.903061144880429
oil,0.21500000000000002,0.0035249999999999995,-11.095706080153452
oil,0.21500000000000002,0.0035937499999999997,-11.28751319182345
oil,0.21500000000000002,0.0036624999999999995,-11.478487933643668
oil,0.21500000000000002,0.0037312499999999998,-11.668635712135416
oil,0.21500000000000002,0.0037999999999999996,-11.857961887098277
oil,0.21500000000000002,0.0038687499999999994,-12.046471772113675
oil,0.21500000000000002,0.0039375,-12.234170635042092
oil,0.21500000000000002,0.004006249999999999,-12.421063698513647
oil,0.21500000000000002,0.004075,-12.607156140412528
oil,0.21500000000000002,0.00414375,-12.79245309435524
oil,0.21500000000000002,0.004212499999999999,-12.97695965016261
oil,0.21500000000000002,0.0042812499999999995,-13.160680854325863
oil,0.21500000000000002,0.00435,-13.343621710466666
oil,0.21500000000000002,0.004418749999999999,-13.525787179791454
oil,0.21500000000000002,0.0044875,-13.707182181539913
oil,0.21500000000000002,0.0045562499999999995,-13.887811593427735
oil,0.21500000000000002,0.004624999999999999,-14.067680252083827
oil,0.21500000000000002,0.00469375,-14.246792953482133
oil,0.21500000000000002,0.004762499999999999,-14.425154453367723
oil,0.21500000000000002,0.004831249999999999,-14.602769467677808
oil,0.21500000000000002,0.0049,-14.779642672957523
oil,0.21500000000000002,0.004968749999999999,-14.955778706769976
oil,0.21500000000000002,0.005037499999999999,-15.131182168102082
oil,0.21500000000000002,0.00510625,-15.305857617764445
oil,0.21500000000000002,0.005174999999999999,-15.47980957878682
oil,0.21500000000000002,0.00524375,-15.653042536808538
oil,0.21500000000000002,0.0053124999999999995,-15.825560940464005
oil,0.21500000000000002,0.005381249999999999,-15.997369201763577
oil,0.21500000000000002,0.00545,-16.168471696469638
oil,0.21500000000000002,0.005518749999999999,-16.33887276446809
oil,0.21500000000000002,0.005587499999999999,-16.508576710135333
oil,0.21500000000000002,0.00565625,-16.677587802700657
oil,0.21500000000000002,0.005724999999999999,-16.845910276604222
oil,0.21500000000000002,0.0057937499999999986,-17.013548331850807
oil,0.21500000000000002,0.0058625,-17.180506134359046
oil,0.21500000000000002,0.005931249999999999,-17.346787816306513
oil,0.21500000000000002,0.006,-17.512397476470785
oil,0.21750000000000003,0.0005,-1.7365143709160507
oil,0.21750000000000003,0.00056875,-1.9705467571032087
oil,0.21750000000000003,0.0006375,-2.203459030313302
oil,0.21750000000000003,0.00070625,-2.4352592128832464
oil,0.21750000000000003,0.000775,-2.6659552507237163
oil,0.21750000000000003,0.00084375,-2.8955550142268645
oil,0.21750000000000003,0.0009124999999999999,-3.1240662991615538
oil,0.21750000000000003,0.00098125,-3.3514968275555916
oil,0.21750000000000003,0.00105,-3.5778542485655684
oil,0.21750000000000003,0.00111875,-3.803146139334597
oil,0.21750000000000003,0.0011875,-4.027380005837551
oil,0.21750000000000003,0.00125625,-4.250563283714748
oil,0.21750000000000003,0.0013249999999999998,-4.472703339093987
oil,0.21750000000000003,0.00139375,-4.693807469400794
oil,0.21750000000000003,0.0014624999999999998,-4.913882904157584
oil,0.21750000000000003,0.0015312499999999998,-5.13293680577164
oil,0.21750000000000003,0.0015999999999999999,-5.35097627031214
oil,0.21750000000000003,0.0016687499999999999,-5.568008328276397
oil,0.21750000000000003,0.0017375,-5.7840399453455
oil,0.21750000000000003,0.00180625,-5.99907802312957
oil,0.21750000000000003,0.001875,-6.213129399902783
oil,0.21750000000000003,0.0019437499999999997,-6.4262008513281454
oil,0.21750000000000003,0.0020124999999999995,-6.638299091172456
oil,0.21750000000000003,0.0020812499999999998,-6.84943077201159
oil,0.21750000000000003,0.00215,-7.0596024859259625
oil,0.21750000000000003,0.00221875,-7.268820765186568
oil,0.21750000000000003,0.0022874999999999996,-7.477092082931887
oil,0.21750000000000003,0.00235625,-7.684422853835331
oil,0.21750000000000003,0.0024249999999999996,-7.890819434763994
oil,0.21750000000000003,0.00249375,-8.096288125428192
oil,0.21750000000000003,0.0025624999999999997,-8.300835169022497
oil,0.21750000000000003,0.00263125,-8.504466752858058
oil,0.21750000000000003,0.0026999999999999997,-8.707189008986536
oil,0.21750000000000003,0.0027687499999999995,-8.909008014815544
oil,0.21750000000000003,0.0028374999999999997,-9.109929793716038
oil,0.21750000000000003,0.0029062499999999995,-9.309960315621515
oil,0.21750000000000003,0.0029749999999999998,-9.50910549761943
oil,0.21750000000000003,0.0030437499999999996,-9.707371204534418
oil,0.21750000000000003,0.0031125,-9.904763249504292
oil,0.21750000000000003,0.0031812499999999996,-10.101287394547958
oil,0.21750000000000003,0.00325,-10.29694935112631
oil,0.21750000000000003,0.0033187499999999997,-10.491754780695349
oil,0.21750000000000003,0.0033874999999999995,-10.685709295252328
oil,0.21750000000000003,0.0034562499999999997,-10.878818457874624
oil,0.21750000000000003,0.0035249999999999995,-11.071087783251723
oil,0.21750000000000003,0.0035937499999999997,-11.262522738210045
oil,0.21750000000000003,0.0036624999999999995,-11.453128742231133
oil,0.21750000000000003,0.0037312499999999998,-11.642911167963177
oil,0.21750000000000003,0.0037999999999999996,-11.83187534172564
oil,0.21750000000000003,0.0038687499999999994,-12.020026544007703
oil,0.21750000000000003,0.0039375,-12.207370009960067
oil,0.21750000000000003,0.004006249999999999,-12.393910929880535
oil,0.21750000000000003,0.004075,-12.579654449693333
oil,0.21750000000000003,0.00414375,-12.764605671422315
oil,0.21750000000000003,0.004212499999999999,-12.948769653658033
oil,0.21750000000000003,0.0042812499999999995,-13.132151412019152
oil,0.21750000000000003,0.00435,-13.314755919607459
oil,0.21750000000000003,0.004418749999999999,-13.496588107457736
oil,0.21750000000000003,0.0044875,-13.677652864981448
oil,0.21750000000000003,0.0045562499999999995,-13.857955040404992
oil,0.21750000000000003,0.004624999999999999,-14.037499441202563
oil,0.21750000000000003,0.00469375,-14.21629083452334
oil,0.21750000000000003,0.004762499999999999,-14.394333947613331
oil,0.21750000000000003,0.004831249999999999,-14.571633468232205
oil,0.21750000000000003,0.0049,-14.74819404506464
oil,0.21750000000000003,0.004968749999999999,-14.924020288126417
oil,0.21750000000000003,0.005037499999999999,-15.099116769166029
oil,0.21750000000000003,0.00510625,-15.273488022060597
oil,0.21750000000000003,0.005174999999999999,-15.447138543207403
oil,0.21750000000000003,0.00524375,-15.620072791910271
oil,0.21750000000000003,0.0053124999999999995,-15.792295190761289
oil,0.21750000000000003,0.005381249999999999,-15.963810126018023
oil,0.21750000000000003,0.00545,-16.134621947975578
oil,0.21750000000000003,0.005518749999999999,-16.30473497133462
oil,0.21750000000000003,0.005587499999999999,-16.474153475564616
oil,0.21750000000000003,0.00565625,-16.642881705262738
oil,0.21750000000000003,0.005724999999999999,-16.81092387050828
oil,0.21750000000000003,0.0057937499999999986,-16.978284147212896
oil,0.21750000000000003,0.0058625,-17.14496667746642
oil,0.21750000000000003,0.005931249999999999,-17.310975569878735
oil,0.21750000000000003,0.006,-17.47631489991723
oil,0.22000000000000003,0.0005,-1.7322705505938012
oil,0.22000000000000003,0.00056875,-1.965742335667539
oil,0.22000000000000003,0.0006375,-2.198099366325189
oil,0.22000000000000003,0.00070625,-2.42934960745497
oil,0.22000000000000003,0.000775,-2.6595009482467717
oil,0.22000000000000003,0.00084375,-2.888561203089563
oil,0.22000000000000003,0.0009124999999999999,-3.1165381124555154
oil,0.22000000000000003,0.00098125,-3.3434393437721623
oil,0.22000000000000003,0.00105,-3.569272492281819
oil,0.22000000000000003,0.00111875,-3.7940450818892626
oil,0.22000000000000003,0.0011875,-4.017764565997151
oil,0.22000000000000003,0.00125625,-4.240438328329938
oil,0.22000000000000003,0.0013249999999999998,-4.4620736837462
oil,0.22000000000000003,0.00139375,-4.682677879039748
oil,0.22000000000000003,0.0014624999999999998,-4.902258093729239
oil,0.22000000000000003,0.0015312499999999998,-5.1208214408372354
oil,0.22000000000000003,0.0015999999999999999,-5.3383749676582415
oil,0.22000000000000003,0.0016687499999999999,-5.5549256565160805
oil,0.22000000000000003,0.0017375,-5.770480425511001
oil,0.22000000000000003,0.00180625,-5.9850461292563155
oil,0.22000000000000003,0.001875,-6.198629559605026
oil,0.22000000000000003,0.0019437499999999997,-6.411237446366527
oil,0.22000000000000003,0.0020124999999999995,-6.622876458013376
oil,0.22000000000000003,0.0020812499999999998,-6.833553202378508
oil,0.22000000000000003,0.00215,-7.043274227342994
oil,0.22000000000000003,0.00221875,-7.252046021514379
oil,0.22000000000000003,0.0022874999999999996,-7.459875014895915
oil,0.22000000000000003,0.00235625,-7.666767579546636
oil,0.22000000000000003,0.0024249999999999996,-7.872730030232667
oil,0.22000000000000003,0.00249375,-8.07776862506973
oil,0.22000000000000003,0.0025624999999999997,-8.281889566156835
oil,0.22000000000000003,0.00263125,-8.485099000201787
oil,0.22000000000000003,0.0026999999999999997,-8.6874030191382
oil,0.22000000000000003,0.0027687499999999995,-8.88880766073411
oil,0.22000000000000003,0.0028374999999999997,-9.089318909192809
oil,0.22000000000000003,0.0029062499999999995,-9.288942695745448
oil,0.22000000000000003,0.0029749999999999998,-9.487684899235898
oil,0.22000000000000003,0.0030437499999999996,-9.685551346697924
oil,0.22000000000000003,0.0031125,-9.882547813924555
oil,0.22000000000000003,0.0031812499999999996,-10.07868002603018
oil,0.22000000000000003,0.00325,-10.273953658005194
oil,0.22000000000000003,0.0033187499999999997,-10.468374335263217
oil,0.22000000000000003,0.0033874999999999995,-10.661947634181484
oil,0.22000000000000003,0.0034562499999999997,-10.854679082633758
oil,0.22000000000000003,0.0035249999999999995,-11.046574160516807
oil,0.22000000000000003,0.0035937499999999997,-11.237638300269564
oil,0.22000000000000003,0.0036624999999999995,-11.427876887385883
oil,0.22000000000000003,0.0037312499999999998,-11.617295260920452
oil,0.22000000000000003,0.0037999999999999996,-11.805898713988396
oil,0.22000000000000003,0.0038687499999999994,-11.993692494258209
oil,0.22000000000000003,0.0039375,-12.180681804438517
oil,0.22000000000000003,0.004006249999999999,-12.366871802758592
oil,0.22000000000000003,0.004075,-12.552267603442527
oil,0.22000000000000003,0.00414375,-12.736874277177694
oil,0.22000000000000003,0.004212499999999999,-12.920696851576858
oil,0.22000000000000003,0.0042812499999999995,-13.103740311634692
oil,0.22000000000000003,0.00435,-13.286009600178442
oil,0.22000000000000003,0.004418749999999999,-13.467509618312716
oil,0.22000000000000003,0.0044875,-13.6482452258589
oil,0.22000000000000003,0.0045562499999999995,-13.828221241788883
oil,0.22000000000000003,0.004624999999999999,-14.007442444653371
oil,0.22000000000000003,0.00469375,-14.185913573004763
oil,0.22000000000000003,0.004762499999999999,-14.363639325814837
oil,0.22000000000000003,0.004831249999999999,-14.540624362887089
oil,0.22000000000000003,0.0049,-14.716873305264148
oil,0.22000000000000003,0.004968749999999999,-14.892390735629728
oil,0.22000000000000003,0.005037499999999999,-15.067181198705986
oil,0.22000000000000003,0.00510625,-15.24124920164577
oil,0.22000000000000003,0.005174999999999999,-15.41459921442002
oil,0.22000000000000003,0.00524375,-15.587235670200318
oil,0.22000000000000003,0.0053124999999999995,-15.759162965736897
oil,0.22000000000000003,0.005381249999999999,-15.930385461731875
oil,0.22000000000000003,0.00545,-16.10090748320795
oil,0.22000000000000003,0.005518749999999999,-16.270733319872555
oil,0.22000000000000003,0.005587499999999999,-16.439867226477535
oil,0.22000000000000003,0.00565625,-16.608313423174582
oil,0.22000000000000003,0.005724999999999999,-16.776076095866134
